Station,Date,CHLA,DO,SALINITY,TN,TP,WTEMP,NW14,W14,N14,SE14,E14,S14,SW14,NE14,James_discharge,James_acc_flow_30d,James_acc_flow_60d,James_acc_flow_90d,Potomac_discharge,Potomac_acc_flow_30d,Potomac_acc_flow_60d,Potomac_acc_flow_90d,Susquehanna_discharge,Susquehanna_acc_flow_30d,Susquehanna_acc_flow_60d,Susquehanna_acc_flow_90d
CB5.1,1991-07-29,6.73,6.4,14.93,0.605,0.0312,26.9,0.0,0.0,5.25265522875817,0.0,3.470790115593961,0.0,0.0,4.407580547768191,8020,128890.0,232210.0,385260.0,1230,60990.0,137870.0,324800.0,6150,183150.0,455860.0,1412090.0
CB5.1,1991-08-05,4.9,7.1,14.87,0.48,0.023,27.9,4.201710888145671,4.4226661482903165,6.185714285714285,4.354609403924472,3.7729729729729726,0.0,4.282857142857143,4.204251012145749,3680,143280.0,259980.0,397450.0,2380,68150.0,132990.0,285080.0,4560,177600.0,402240.0,1130960.0
CB5.1,1991-08-12,6.73,6.5,15.68,0.559,0.0312,26.3,4.596320346320347,4.663028197140488,5.342543859649123,4.9543991861452605,3.3711001642036127,0.0,4.2956521739130435,3.581802469135802,5420,157040.0,282740.0,405510.0,1330,56190.0,126910.0,247320.0,6070,163000.0,375270.0,877460.0
CB5.1,1991-08-26,4.93,6.6,16.63,0.549,0.0313,26.4,3.81875,0.0,3.729232771331482,0.0,5.2579913419913415,0.0,0.0,4.783638784692762,1920,152970.0,268040.0,373300.0,1450,57280.0,120370.0,199550.0,6210,177150.0,365930.0,655820.0
CB5.1,1991-09-03,6.0,7.0,16.97,0.63,0.0438,26.4,0.0,0.0,0.0,4.781832415583727,5.949431483686615,0.0,0.0,0.0,1660,98040.0,247840.0,357850.0,724,44928.0,112858.0,178608.0,5160,179590.0,358560.0,587130.0
CB5.1,1991-09-09,6.73,5.9,16.84,0.552,0.0328,25.3,3.2375,2.960606060606061,0.0,5.0846728565617525,5.558333333333334,5.5503381227388795,3.729799375359256,0.0,1690,74590.0,224890.0,348900.0,1070,40533.0,98843.0,168933.0,4520,179910.0,349390.0,558720.0
CB5.1,1991-09-16,4.2,7.3,17.11,0.443,0.0261,26.0,0.0,0.0,0.0,5.611994906752245,0.0,6.756208906778397,0.0,0.0,1280,53640.0,207910.0,342000.0,527,36398.0,89938.0,161688.0,4660,172520.0,331300.0,537600.0
CB5.1,1991-09-23,8.22,7.0,17.31,0.498,0.0278,23.4,0.0,0.0,0.0,6.409859154929578,0.0,6.372089824257124,4.663510348583878,0.0,871,45748.0,204088.0,318388.0,1640,37297.0,94107.0,158637.0,4360,148460.0,323950.0,514340.0
CB5.1,1991-10-01,6.0,8.2,17.79,0.582,0.0254,22.2,0.0,0.0,0.0,7.187805671095877,4.7331609195402295,6.250021312872976,0.0,0.0,1430,43009.0,147239.0,305419.0,1010,39291.0,88857.0,153967.0,6170,165430.0,344260.0,525750.0
CB5.1,1991-10-09,9.72,7.4,18.28,0.568,0.0215,20.4,0.0,0.0,0.0,6.60097221224509,0.0,6.126349002788699,0.0,0.0,1570,42179.0,116769.0,267069.0,1520,39500.0,80033.0,138343.0,4460,167150.0,347060.0,516540.0
CB5.1,1991-10-15,5.1,8.2,18.21,0.4495,0.022,19.3,0.0,5.574712643678161,0.0,7.035654028216097,0.0,6.509333333333333,0.0,0.0,1420,42059.0,97199.0,251219.0,966,41588.0,78739.0,132709.0,4370,167120.0,339940.0,499490.0
CB5.1,1991-10-23,4.93,8.7,18.07,0.552,0.0217,16.9,0.0,0.0,0.0,5.735483277991551,3.004521034521035,4.940983606557377,2.8952380952380956,2.1901515151515154,1400,44171.0,89919.0,248259.0,925,38417.0,75714.0,132524.0,9290,203940.0,352400.0,527890.0
CB5.1,1991-11-12,6.28,9.2,18.97,0.597,0.0286,11.0,6.258763674388675,5.080347196132922,8.688118811881187,0.0,0.0,0.0,2.54,0.0,2340,44270.0,86169.0,144969.0,882,29442.0,70577.0,109085.0,4680,193190.0,360840.0,534640.0
CB5.1,1991-12-02,2.4,9.6,18.9,0.5075,0.0217,10.3,2.942857142857143,7.22,4.059233405483406,0.0,2.9266666666666667,6.44285881252922,4.8072848583878,2.0384615384615383,2250,57390.0,100570.0,143149.0,1960,42663.0,75937.0,115544.0,20700,363020.0,551250.0,719550.0
CB5.1,1991-12-09,1.2,9.4,19.45,0.5226,0.0205,9.2,0.0,0.0,5.11846590909091,6.100962095401636,0.0,6.447007667757407,4.296969696969697,0.0,4500,111190.0,154300.0,196219.0,5650,94719.0,125519.0,165439.0,36900,593790.0,786990.0,953910.0
CB5.1,1992-01-22,7.03,11.1,19.11,0.51,0.0231,4.1,6.016666666666667,0.0,3.4714902998236337,0.0,3.1666666666666665,0.0,0.0,2.95902899840891,3190,204850.0,335200.0,384670.0,3470,195510.0,334200.0,363827.0,23200,739620.0,1610700.0,1794110.0
CB5.1,1992-02-10,5.1,12.6,17.11,0.573,0.0197,3.2,5.6218242983921485,7.515178571428571,4.45601814058957,4.967353974527888,2.8622727272727273,2.7981481481481483,0.0,4.219805194805195,2790,111950.0,304620.0,423190.0,2860,122660.0,303420.0,414997.0,16200,714990.0,1428990.0,2117160.0
CB5.1,1992-02-20,3.59,12.8,17.38,0.571,0.016,4.3,5.649074074074075,7.552323124776008,5.2250000000000005,0.0,0.0,0.0,4.514285714285715,0.0,7260,114030.0,318180.0,447620.0,7310,111230.0,305700.0,444120.0,26600,601240.0,1344860.0,2200840.0
CB5.1,1992-03-10,2.5,11.1,18.14,0.5383,0.0151,7.6,0.0,0.0,0.0,5.43188380969821,3.5411764705882356,5.3618421052631575,0.0,0.0,14000,307840.0,423240.0,613800.0,20600,321210.0,449400.0,627970.0,54000,875850.0,1596740.0,2325840.0
CB5.1,1992-03-30,4.5,11.5,17.04,0.561,0.0169,7.0,6.953225806451613,7.783546031746032,0.0,6.962087701003919,4.2119903381642505,6.503025583982203,5.8307692307692305,4.113333333333333,9110,338320.0,554980.0,752010.0,22800,570150.0,760350.0,960910.0,161000,1821100.0,2503340.0,3288070.0
CB5.1,1992-04-14,6.4,11.4,13.99,0.9375,0.01535,10.9,0.0,0.0,0.0,5.246060328330671,3.2653846153846153,3.1983960187245084,3.6860838779956424,0.0,4440,226960.0,594980.0,698210.0,6300,443910.0,867780.0,976870.0,53400,2078000.0,3281250.0,3947940.0
CB5.1,1992-04-27,2.7,9.7,13.73,0.788,0.0143,13.1,4.547976608187135,4.3551360627702085,0.0,6.428767123287671,5.213157894736842,4.507692307692308,3.31765873015873,0.0,17900,426930.0,815270.0,970370.0,27900,565250.0,1141700.0,1281380.0,79900,2274100.0,3868800.0,4515740.0
CB5.1,1992-05-11,5.5,10.9,10.69,0.883,0.0178,15.0,4.946726599958307,4.909037397787397,7.579851930195664,6.17595187731359,5.974024091850178,0.0,3.760657894736842,7.275,10300,449880.0,710000.0,1039840.0,27700,567830.0,1066670.0,1424740.0,54200,1766400.0,3951100.0,4943950.0
CB5.1,1992-05-26,5.1,8.4,12.79,0.732,0.0175,17.6,0.0,0.0,0.0,0.0,4.126585218883666,0.0,0.0,4.418025788857719,6420,272210.0,692340.0,1099580.0,8100,445440.0,1018490.0,1570240.0,24300,1247700.0,3569900.0,5080900.0
CB5.1,1992-06-08,6.4,9.2,14.87,0.572,0.0227,22.2,0.0,5.238,0.0,6.076856924663168,0.0,3.670645203413213,0.0,0.0,24500,318080.0,758070.0,1036230.0,28200,415480.0,955320.0,1482950.0,52100,994700.0,2754800.0,4998500.0
CB5.1,1992-06-22,6.1,7.1,16.09,0.592,0.0227,19.8,4.898648496674813,5.257316478339385,0.0,0.0,0.0,0.0,0.0,0.0,6760,302310.0,736600.0,1000350.0,5710,297550.0,885070.0,1345520.0,19300,814460.0,2259860.0,4480760.0
CB5.1,1992-07-06,11.4,8.2,15.95,0.589,0.0328,23.7,4.780952380952381,4.5564603365384615,4.184176328502415,6.969287034818545,0.0,4.912081632653061,3.24536858974359,3.4043434343434344,4960,252780.0,518890.0,956870.0,7690,251000.0,628410.0,1165430.0,10400,548940.0,1533740.0,3317640.0
CB5.1,1992-07-20,8.4,7.1,15.07,0.712,0.0354,29.0,0.0,5.0211538461538465,0.0,5.700841533260532,4.365461538461538,5.569249802299135,5.018728281208233,0.0,2140,117410.0,426010.0,935200.0,2370,128380.0,437630.0,1126350.0,42600,437010.0,1271810.0,2857210.0
CB5.1,1992-08-11,5.1,8.3,15.0,0.555,0.0285,26.9,4.488888888888889,4.831428571428571,0.0,6.286362646511549,0.0,5.1648412420832575,4.094978106447939,3.193333333333334,1590,69800.0,223810.0,560840.0,2960,174880.0,332700.0,718680.0,24300,902300.0,1281110.0,2224910.0
CB5.1,1992-08-24,6.7,11.1,12.59,0.603,0.0305,24.9,0.0,3.2794117647058822,0.0,4.161505892042683,0.0,3.5903153153153156,3.1819047619047622,0.0,1540,67580.0,167210.0,465600.0,2100,173250.0,291640.0,579040.0,21800,781200.0,1320940.0,2119210.0
CB5.1,1992-09-08,7.3,8.8,15.95,0.6,0.0326,25.5,0.0,0.0,0.0,7.02489429177977,7.626747481353851,0.0,0.0,6.031287180399023,3430,57800.0,130470.0,301070.0,8030,83250.0,258700.0,434240.0,19200,570800.0,1433970.0,1863210.0
CB5.1,1992-09-22,8.1,7.8,15.88,0.471,0.0275,24.5,0.0,0.0,0.0,5.632519149560517,4.520588235294118,5.46602966314731,0.0,3.288095238095238,1390,60820.0,129400.0,231470.0,2280,102830.0,281110.0,397360.0,21600,559970.0,1342070.0,1872410.0
CB5.1,1992-10-06,4.0,8.6,17.11,0.473,0.0209,19.0,7.8917848075610175,0.0,10.279055149426997,6.046153846153846,2.25,0.0,0.0,6.636969696969697,2290,77440.0,132660.0,209310.0,2340,123530.0,201390.0,378210.0,21300,633550.0,1201750.0,2057220.0
CB5.1,1992-10-20,4.9,8.1,16.97,0.5751,0.0232,16.5,5.707604588394062,6.620083677514065,0.0,5.995463223420327,0.0,6.276128747795415,0.0,3.713333333333334,1620,76870.0,138230.0,207740.0,1710,93800.0,196990.0,376130.0,24500,668280.0,1203550.0,2030750.0
CB5.1,1992-11-17,4.0,9.3,16.84,0.5183,0.0192,11.3,0.0,0.0,0.0,8.209363257132546,0.0,6.518980241435359,0.0,0.0,6550,116450.0,193010.0,255320.0,6860,108650.0,204120.0,307700.0,73200,1003600.0,1640840.0,2203350.0
CB5.1,1992-12-07,2.5,10.1,15.0,0.5858,0.0173,8.6,0.0,7.517783521067508,0.0,0.0,0.0,4.739240002118756,5.046503752241193,0.0,4250,245040.0,318050.0,394610.0,4780,244550.0,336820.0,452640.0,32100,1635200.0,2374100.0,3011550.0
CB5.1,1993-01-04,4.6,12.8,13.39,0.692,0.0211,5.3,0.0,0.0,0.0,5.5292588349401806,0.0,0.0,0.0,0.0,6600,276930.0,523640.0,591370.0,20200,724940.0,971040.0,1056240.0,127000,1653300.0,3336000.0,4004100.0
CB5.1,1993-02-08,11.4,11.8,14.93,0.692,0.0192,3.9,8.298915837548783,0.0,6.909572925651199,7.322142857142858,2.785714285714286,6.204392316314444,5.356,0.0,4840,304810.0,627150.0,873650.0,6530,409510.0,1199410.0,1444340.0,25700,1338700.0,3326400.0,4928600.0
CB5.1,1993-03-09,4.3,12.2,13.93,0.785,0.0174,4.5,0.0,7.188847153251065,0.0,0.0,0.0,0.0,5.729477549898295,0.0,23500,586390.0,903460.0,1212750.0,50300,737670.0,1156750.0,1935160.0,53900,753950.0,2157150.0,4084550.0
CB5.1,1993-03-29,3.2,13.3,10.37,1.1785,0.04005,6.2,7.106573654863517,2.618181818181819,5.3997715769174945,6.395,0.0,5.675757575757575,1.9327876984126984,4.168783422459893,49800,951730.0,1216880.0,1571430.0,102000,1761570.0,2026250.0,2557050.0,248000,1899670.0,2559850.0,4568750.0
CB5.1,1993-04-12,8.5,11.9,8.0,1.235,0.0218,9.5,4.830232558139534,7.236199487269111,5.329356725146199,4.339130434782609,4.373684210526315,0.0,2.204273504273504,4.139024390243902,22200,842600.0,1476100.0,1726660.0,58100,1959700.0,2831580.0,3214450.0,335000,5541200.0,6425750.0,7631750.0
CB5.1,1993-04-26,18.4,12.3,7.62,1.152,0.0212,12.6,7.650238095238095,9.38390804597701,4.15,8.959909261538627,0.0,0.0,0.0,0.0,12200,738300.0,1620530.0,1875600.0,37300,1969200.0,3560370.0,3829450.0,185000,7753000.0,9265770.0,9989050.0
CB5.1,1993-05-10,17.3,11.7,5.33,1.149,0.0216,18.8,0.0,0.0,0.0,5.2267805532716665,0.0,3.896657069619519,0.0,0.0,7120,475080.0,1296680.0,1910240.0,13700,1293500.0,3226500.0,4040460.0,60900,5354800.0,10439900.0,11270750.0
CB5.1,1993-05-24,11.2,10.4,5.94,1.103,0.0256,19.6,0.0,0.0,0.0,5.696778212381148,0.0,4.810096153846153,0.0,0.0,6810,268820.0,1086520.0,1908950.0,8730,579800.0,2676000.0,4080470.0,25100,2544600.0,10177600.0,11467570.0
CB5.1,1993-06-14,6.4,9.2,8.63,0.906,0.0315,22.4,5.0864864864864865,5.45068493150685,4.240427927927929,5.086371965185525,4.600304113834111,4.241037186379928,4.234285714285714,4.302475490196079,3710,188680.0,604630.0,1454230.0,5620,225900.0,1359000.0,3360400.0,24700,576300.0,4877800.0,11045100.0
CB5.1,1993-06-28,11.1,10.0,10.5,0.695,0.0379,25.9,0.0,0.0,0.0,6.694173001236801,0.0,5.435603085227522,0.0,0.0,2370,125860.0,364010.0,997910.0,2890,155130.0,563400.0,2359500.0,14200,433400.0,2023700.0,9716700.0
CB5.1,1993-07-12,5.8,7.8,10.82,0.538,0.0311,28.8,0.0,4.224710479612573,0.0,0.0,0.0,4.233409444732745,3.4097294059665817,0.0,2180,88430.0,287870.0,715210.0,2330,113810.0,350820.0,1534920.0,7990,380520.0,993670.0,5648770.0
CB5.1,1993-07-26,11.0,6.8,12.86,0.629,0.0318,26.8,0.0,0.0,0.0,5.079033619680324,3.567424283912476,4.950000000000001,0.0,0.0,1450,68840.0,200540.0,450080.0,1520,77230.0,239060.0,721170.0,6090,273370.0,717360.0,2748760.0
CB5.1,1993-08-09,7.3,8.2,13.53,0.548,0.0331,26.2,0.0,4.809163325973089,3.596428571428571,6.015952940343762,5.251711229946524,5.164200071998814,4.005330882352941,5.625,3570,56440.0,148970.0,353640.0,2520,59320.0,184660.0,429470.0,6650,191130.0,591590.0,1269640.0
CB5.1,1993-08-23,7.3,8.0,14.46,0.602,0.052,26.9,4.618421052631579,3.1095238095238096,4.772602739726028,5.802108136923131,2.5725,5.2182828282828275,2.663197313797314,3.7283475783475786,1230,53890.0,125070.0,262650.0,1370,61060.0,141580.0,311540.0,5490,202490.0,484510.0,948040.0
CB5.1,1993-09-13,7.3,7.8,16.02,0.608,0.039,25.3,0.0,0.0,0.0,6.952103953756353,0.0,6.647049272720012,5.0600000000000005,0.0,1440,38637.0,95897.0,178747.0,2100,51213.0,111303.0,214473.0,10300,249990.0,437680.0,786980.0
CB5.1,1993-09-28,8.5,7.6,16.36,0.518,0.0301,22.3,0.0,4.603664021164022,0.0,0.0,0.0,7.791708547123283,3.9746922987349023,0.0,1410,39202.0,89287.0,155917.0,3580,61753.0,120793.0,192403.0,18900,268560.0,478290.0,731110.0
CB5.1,1993-10-12,4.0,7.6,17.93,0.546,0.0277,18.7,6.526924900609111,5.96324604470107,7.503435014924872,0.0,0.0,0.0,0.0,6.046310413368371,1300,42320.0,81567.0,138687.0,1710,74210.0,125993.0,185633.0,21800,351370.0,596770.0,785080.0
CB5.1,1993-10-25,4.6,9.2,16.43,0.497,0.021,17.2,0.0,5.952307692307693,4.368489240228371,4.978571428571429,0.0,5.176201764662754,4.147487307422969,4.988775510204082,1500,44930.0,82567.0,135547.0,2170,72760.0,129783.0,189823.0,16300,381950.0,632330.0,842940.0
CB5.1,1993-11-15,3.5,10.4,17.52,0.461,0.0194,13.5,0.0,5.397922077922078,0.0,7.052693990164843,0.0,6.914428666550409,3.6409946159288262,0.0,1660,51520.0,95430.0,132307.0,2410,78660.0,153370.0,203873.0,25200,562000.0,914370.0,1175850.0
CB5.1,1993-12-06,6.0,10.0,15.2,0.573,0.0215,10.6,6.635433703865668,6.64803658611299,0.0,6.721970649895178,6.660714285714286,2.3476190476190473,0.0,5.116923076923078,43600,233230.0,280360.0,324080.0,76900,484170.0,554250.0,632540.0,139000,1929600.0,2348080.0,2708270.0
CB5.1,1994-01-03,9.0,12.3,13.66,0.651,0.0184,3.5,5.04198717948718,0.0,5.4741125419022065,0.0,0.0,0.0,0.0,0.0,4740,254340.0,439270.0,485230.0,5930,561970.0,942040.0,1009550.0,23100,1670470.0,3393870.0,3808250.0
CB5.1,1994-02-07,2.5,13.6,14.19,0.607,0.015,1.4,0.0,5.2363485697309216,0.0,5.305686847510747,2.6527083333333334,5.007046657046657,5.142857142857143,3.18,7970,391810.0,554410.0,856470.0,14100,588910.0,906810.0,1548870.0,42000,787310.0,1984800.0,4169600.0
CB5.1,1994-03-07,3.3,13.3,12.26,0.985,0.0145,3.9,0.0,0.0,7.209074411793482,4.3659722886565,3.878586894586894,0.0,0.0,7.288888888888888,30000,725560.0,1114130.0,1297540.0,58800,1226800.0,1801640.0,2184910.0,50500,1615800.0,2360030.0,3739800.0
CB5.1,1994-03-21,5.8,12.5,12.59,0.912,0.0168,4.7,0.0,0.0,5.118327167019027,6.023955451307203,3.8700029137529137,4.033959694989107,2.9000000000000004,3.5893283272283276,9400,778790.0,1247750.0,1482540.0,38000,1942600.0,2708040.0,2983310.0,97300,2731600.0,3663990.0,4324500.0
CB5.1,1994-04-04,4.2,12.3,6.37,1.373,0.01655,9.8,6.367019809012727,0.0,4.637479674796747,7.396337072427642,0.0,3.9724999999999993,0.0,3.637506313131313,19400,796340.0,1484870.0,1869090.0,39300,2150800.0,3312500.0,3863780.0,209000,5049900.0,6657600.0,7364630.0
CB5.1,1994-05-02,7.8,8.3,6.43,1.306,0.0273,15.1,6.094812079002891,5.733695652173912,5.269230769230769,0.0,4.657169117647058,5.277551020408164,0.0,4.520064102564103,7580,318430.0,1142770.0,1790400.0,15200,725900.0,2850900.0,4008000.0,54600,4153200.0,8921600.0,10546200.0
CB5.1,1994-05-25,12.5,11.3,7.43,1.093,0.0257,18.8,7.367709218272599,0.0,0.0,6.477647888245429,3.1715909090909085,5.006666666666667,0.0,4.479059829059828,4040,245650.0,868460.0,1563000.0,7740,577420.0,1860120.0,3745220.0,22800,1262600.0,7000200.0,10482200.0
CB5.1,1994-06-13,5.2,8.5,9.33,0.829,0.0226,22.6,0.0,0.0,0.0,6.9767266884343995,0.0,5.693650793650795,0.0,0.0,3510,118760.0,404710.0,1045970.0,3330,215280.0,969680.0,2550280.0,19600,686110.0,3043510.0,9213410.0
CB5.1,1994-06-27,15.0,7.3,10.3,0.79,0.0307,25.6,0.0,0.0,0.0,5.6778999977132445,0.0,5.555342348733359,0.0,0.0,2610,80200.0,318580.0,836140.0,2930,120750.0,682740.0,1752540.0,20500,731620.0,1904220.0,6787320.0
CB5.1,1994-07-11,8.4,5.7,10.04,0.751,0.0398,27.6,4.980643084281073,4.167515669515669,4.390391275391275,0.0,0.0,0.0,0.0,3.393412596032565,1300,70040.0,201930.0,487890.0,2700,96220.0,351690.0,1110590.0,29700,901510.0,1634420.0,4299020.0
CB5.1,1994-07-25,9.0,8.0,11.02,0.584,0.0279,29.0,4.108333333333333,3.0649209486166007,0.0,5.95774173845956,3.627272727272727,6.381087767981585,3.536094340146972,2.936363636363636,3900,64230.0,146200.0,389270.0,5340,85900.0,215550.0,787270.0,25400,745310.0,1490920.0,2720420.0
CB5.1,1994-08-15,7.8,7.7,10.89,0.578,0.0319,26.8,6.286551888430953,2.7223008925666243,0.0,0.0,0.0,6.542268041237113,4.540839904639648,0.0,2020,118780.0,180770.0,285720.0,3670,129410.0,219330.0,399840.0,10600,546990.0,1429200.0,2118710.0
CB5.1,1994-08-29,8.6,8.9,10.04,0.605,0.0365,25.8,6.681166281828046,0.0,3.772727272727273,0.0,5.255172413793103,5.9594486146428105,3.7469866671182466,3.784615384615385,3370,187130.0,277930.0,356730.0,5910,268430.0,371790.0,483350.0,42900,1431190.0,2167390.0,2944410.0
CB5.1,1994-09-12,6.4,6.4,12.26,0.559,0.0287,23.1,5.503277180159532,4.859980434184827,6.0813949429011,0.0,0.0,0.0,0.0,4.985229885057471,1540,165620.0,283190.0,347990.0,2490,256910.0,384220.0,477270.0,12100,1543730.0,2113520.0,3035030.0
CB5.1,1994-09-26,11.4,8.7,13.19,0.586,0.0418,23.1,0.0,0.0,0.0,4.477033693661251,3.974971284111999,4.309979838709678,4.624137931034483,0.0,2060,62800.0,269880.0,339900.0,4460,101730.0,367520.0,467070.0,20700,629380.0,2023270.0,2783670.0
CB5.1,1994-10-11,6.5,8.0,15.75,0.579,0.0384,19.2,6.072471743745071,0.0,7.5099157333726305,0.0,0.0,0.0,0.0,0.0,1260,59570.0,225580.0,342720.0,2110,82600.0,339980.0,466430.0,26500,612250.0,2154380.0,2738070.0
CB5.1,1994-10-24,3.7,9.1,15.0,0.54,0.0243,17.4,5.415254237288136,3.539709637399769,0.0,4.880001891635903,4.483333333333333,3.42457264957265,2.576482213438734,0.0,1560,57200.0,123870.0,332080.0,2290,76810.0,187320.0,452800.0,13100,572930.0,1298810.0,2623600.0
CB5.1,1994-11-14,10.7,9.7,17.38,0.478,0.0215,14.7,0.0,0.0,7.0125,6.201160871187633,2.311507064364207,5.785333333333333,4.5283068783068785,0.0,1780,51470.0,110490.0,274680.0,2270,65490.0,147410.0,400970.0,23000,456760.0,1063190.0,2614720.0
CB5.1,1994-12-12,5.4,9.9,16.84,0.528,0.0214,9.8,6.3386931436702785,5.400988735494198,5.01121253441268,0.0,0.0,0.0,0.0,4.08947496947497,2980,77040.0,127810.0,186780.0,13700,205150.0,270480.0,352420.0,82600,1444200.0,1887840.0,2498590.0
CB5.1,1995-01-09,4.9,10.9,16.97,0.548,0.0208,5.5,6.350952380952381,6.453691753763842,0.0,4.72631302441401,0.0,6.449521039088622,3.468283024222155,0.0,7460,89600.0,163840.0,213890.0,10500,224270.0,409240.0,474390.0,26800,1194300.0,2513700.0,2951540.0
CB5.1,1995-02-13,8.8,11.9,15.88,0.725,0.0197,2.2,7.846321769022131,9.242540851131022,0.0,0.0,0.0,0.0,5.754378093232656,0.0,4550,388020.0,491840.0,573390.0,6340,651210.0,871770.0,1106100.0,20100,1881800.0,2820600.0,4422100.0
CB5.1,1995-03-06,7.7,12.5,14.6,0.686,0.0132,4.4,0.0,0.0,5.84360902255639,5.321411024094048,2.9920651301456256,0.0,0.0,0.0,7080,198020.0,585350.0,671150.0,9470,240080.0,921080.0,1161550.0,38300,760700.0,2689000.0,4169200.0
CB5.1,1995-03-20,15.5,12.5,13.59,0.753,0.0117,8.2,0.0,0.0,0.0,5.695471040666732,3.703039610666369,0.0,0.0,0.0,5930,259930.0,489160.0,762710.0,10600,335660.0,785630.0,1198690.0,52500,1340100.0,3005900.0,4043600.0
CB5.1,1995-04-10,16.8,10.6,15.2,0.815,0.0182,10.4,6.46751904426323,0.0,5.655137212571713,7.25625,3.7714285714285714,5.407692307692307,0.0,0.0,3270,166660.0,397820.0,790190.0,4450,261300.0,527330.0,1195920.0,43800,1221900.0,2159900.0,4063100.0
CB5.1,1995-04-24,2.5,8.2,15.2,0.722,0.0174,12.4,7.171875,6.944047619047619,4.768499481402707,6.010155244181325,0.0,0.0,4.237272727272727,4.431418164040704,2980,110590.0,352730.0,550080.0,5400,180230.0,517480.0,799680.0,35300,1048400.0,2470300.0,3525900.0
CB5.1,1995-05-08,2.5,9.1,14.6,0.682,0.0145,15.2,6.140006648323233,5.372280139000267,7.6955400628656445,0.0,0.0,0.0,3.822222222222222,5.376315789473685,6660,126420.0,319570.0,528150.0,10000,200140.0,478550.0,731450.0,18700,1009800.0,2307900.0,3142100.0
CB5.1,1995-05-22,7.5,9.9,13.53,0.648,0.0162,20.8,5.8869460656603065,4.905843546930078,4.4427240143369175,0.0,4.9089430894308945,0.0,0.0,3.65316091954023,5980,180880.0,295730.0,544520.0,16600,315220.0,500110.0,840380.0,33400,693400.0,1755600.0,3165900.0
CB5.1,1995-06-05,7.6,8.6,14.46,0.644,0.019,23.2,4.647105263157894,5.806976744186047,4.477651515151515,6.5845626541890345,0.0,5.6894087712814825,2.787556390977444,4.007153846153846,6380,190610.0,310980.0,520940.0,8180,339190.0,527570.0,820940.0,26400,684800.0,1702700.0,3060700.0
CB5.1,1995-06-19,11.1,10.8,14.13,0.601,0.0291,24.1,0.0,4.345320855614974,0.0,6.105832734909678,0.0,4.276921019176902,4.483736613999771,0.0,5280,198820.0,373350.0,492520.0,3850,227390.0,518490.0,709650.0,20100,697200.0,1403700.0,2489000.0
CB5.1,1995-07-10,9.0,7.9,14.4,0.695,0.0381,25.8,5.0371428571428565,4.5149367625838215,3.0822463768115944,5.7845900200102705,4.913615652588515,4.412903225806451,2.9825367647058822,6.296296296296297,8930,612350.0,799270.0,934190.0,10700,421700.0,744880.0,957170.0,18000,626840.0,1321040.0,2297340.0
CB5.1,1995-07-24,31.4,9.0,14.26,0.889,0.0589,29.7,4.026023391812865,3.3938312311254033,0.0,5.460746151583488,2.9327922077922075,4.603846153846154,3.4228552071235003,0.0,3690,570600.0,797170.0,983600.0,3670,449030.0,620230.0,954670.0,10800,534830.0,1155230.0,1851530.0
CB5.1,1995-08-07,7.3,5.4,15.47,0.56,0.0386,28.2,0.0,0.0,5.517746921880054,0.0,0.0,0.0,0.0,5.835532713237316,2480,162090.0,764400.0,953210.0,7520,160720.0,567750.0,898280.0,5420,344370.0,965310.0,1660610.0
CB5.1,1995-08-21,6.65,7.7,13.99,0.5820000000000001,0.034,27.2,0.0,4.235052583286279,6.086,4.9059460537414585,4.538775510204082,4.103446734424995,3.1469449003377576,0.0,1830,86650.0,692140.0,885720.0,2320,141680.0,589170.0,775710.0,5180,240790.0,783030.0,1436530.0
CB5.1,1995-09-05,8.7,8.7,16.63,0.521,0.034,26.2,0.0,0.0,0.0,5.597843536415425,0.0,5.369834243373397,0.0,0.0,1760,58090.0,232200.0,826800.0,988,111918.0,283218.0,677848.0,2990,154020.0,512770.0,1132410.0
CB5.1,1995-09-18,8.8,7.3,18.35,0.523,0.0415,23.5,4.961099717698982,2.7552762011237237,6.457267015339025,0.0,0.0,0.0,3.977777777777778,0.0,1640,45310.0,136470.0,741540.0,1370,39511.0,187601.0,629131.0,3490,104910.0,360770.0,903520.0
CB5.1,1995-10-02,7.5,10.2,18.69,0.501,0.0322,21.6,0.0,0.0,0.0,5.860827728741358,0.0,6.373804182020382,3.399543650793651,0.0,1800,49990.0,110680.0,316240.0,1370,41951.0,160261.0,372061.0,3440,104790.0,268940.0,680990.0
CB5.1,1995-10-16,12.0,8.4,18.07,0.541,0.0379,19.4,0.0,6.6436508577335855,0.0,0.0,0.0,0.0,3.424375127006706,0.0,4560,73210.0,119700.0,216690.0,2260,59000.0,101151.0,256841.0,8640,173880.0,282770.0,548840.0
CB5.1,1995-11-13,5.2,8.4,19.94,0.4586,0.0272,13.6,6.481787423103212,8.122902116880027,1.2,8.404938271604937,3.5875237571070904,6.532835820895523,0.0,2.540426587301587,19400,175230.0,243610.0,292150.0,9850,221970.0,278370.0,325261.0,57400,949250.0,1116880.0,1233360.0
CB5.1,1995-12-13,10.8,11.5,15.0,0.753,0.0235,4.9,0.0,0.0,5.764020842705054,0.0,5.08235294117647,0.0,0.0,4.412310221234064,4860,186890.0,362120.0,430500.0,5150,377490.0,599460.0,655860.0,21700,1554900.0,2504150.0,2671780.0
