Station,SampleDate,MeasureValue,Latitude,Longitude
CB5.2,2021-07-06,10.346499999999999,38.13705,-76.22787
CB5.2,2021-08-02,9.7645,38.13705,-76.22787
CB5.2,2021-08-23,7.209,38.13705,-76.22787
CB5.2,2021-09-13,7.743,38.13705,-76.22787
CB5.2,2021-10-04,8.781500000000001,38.13705,-76.22787
CB5.2,2021-11-16,8.3305,38.13705,-76.22787
CB5.2,2021-12-07,8.811,38.13705,-76.22787
CB5.2,2022-01-25,9.719000000000001,38.13705,-76.22787
CB5.2,2022-02-07,10.573,38.13705,-76.22787
CB5.2,2022-03-14,8.651,38.13705,-76.22787
CB5.2,2022-04-11,16.554000000000002,38.13705,-76.22787
CB5.2,2022-05-16,9.0015,38.13705,-76.22787
CB5.2,2022-06-06,8.3305,38.13705,-76.22787
CB5.2,2022-06-28,10.2985,38.13705,-76.22787
CB5.2,2022-07-12,9.185,38.13705,-76.22787
CB5.2,2022-08-08,7.7965,38.13705,-76.22787
CB5.2,2022-08-22,6.0745000000000005,38.13705,-76.22787
CB5.2,2022-09-12,6.408,38.13705,-76.22787
CB5.2,2022-10-06,3.8979999999999997,38.13705,-76.22787
CB5.2,2022-11-14,5.500500000000001,38.13705,-76.22787
CB5.2,2022-12-05,5.9275,38.13705,-76.22787
CB5.2,2023-01-09,10.9765,38.13705,-76.22787
CB5.2,2023-02-14,9.398,38.13705,-76.22787
CB5.2,2023-03-13,7.049,38.13705,-76.22787
CB5.2,2023-04-10,8.224,38.13705,-76.22787
CB5.2,2023-05-08,6.8885000000000005,38.13705,-76.22787
CB5.2,2023-06-05,7.247,38.13705,-76.22787
CB5.2,2023-06-26,8.773,38.13705,-76.22787
CB5.2,2023-07-10,11.214,38.13705,-76.22787
CB5.2,2023-08-07,8.4255,38.13705,-76.22787
CB5.2,2023-08-28,9.612,38.13705,-76.22787
CB5.2,2023-09-11,6.141,38.13705,-76.22787
CB5.2,2023-10-04,11.534500000000001,38.13705,-76.22787
CB5.2,2023-11-15,8.4905,38.13705,-76.22787
CB5.2,2023-12-12,5.447,38.13705,-76.22787
CB5.2,2024-01-23,8.6205,38.13705,-76.22787
CB5.2,2024-02-12,4.9665,38.13705,-76.22787
CB5.2,2024-03-20,16.173,38.13705,-76.22787
CB5.2,2024-04-15,15.714500000000001,38.13705,-76.22787
CB5.2,2024-05-13,4.5009999999999994,38.13705,-76.22787
CB5.2,2024-06-03,8.971,38.13705,-76.22787
CB5.2,2024-06-25,14.311,38.13705,-76.22787
CB5.2,2024-07-15,13.807500000000001,38.13705,-76.22787
CB5.2,2024-08-12,16.981,38.13705,-76.22787
CB5.2,2024-08-26,7.689500000000001,38.13705,-76.22787
CB5.2,2024-09-24,5.874,38.13705,-76.22787
CB5.2,2024-10-22,6.8655,38.13705,-76.22787
CB5.2,2024-11-14,6.141,38.13705,-76.22787
CB5.2,2024-12-03,5.111000000000001,38.13705,-76.22787
CB5.3,2020-06-02,8.117,37.91011,-76.17137
CB5.3,2020-06-08,4.425,37.91011,-76.17137
CB5.3,2020-06-24,6.835,37.91011,-76.17137
CB5.3,2020-07-06,8.239,37.91011,-76.17137
CB5.3,2020-08-24,7.342,37.91011,-76.17137
CB5.3,2020-09-22,8.33,37.91011,-76.17137
CB5.3,2020-11-09,7.049,37.91011,-76.17137
CB5.3,2020-12-21,5.02,37.91011,-76.17137
CB5.3,2021-01-11,2.136,37.91011,-76.17137
CB5.3,2021-02-08,1.983,37.91011,-76.17137
CB5.3,2021-03-17,4.592,37.91011,-76.17137
CB5.3,2021-04-05,21.146,37.91011,-76.17137
CB5.3,2021-05-10,2.289,37.91011,-76.17137
CB5.3,2021-06-01,7.781,37.91011,-76.17137
CB5.3,2021-06-21,11.534,37.91011,-76.17137
CB5.3,2021-07-06,10.28,37.91011,-76.17137
CB5.3,2021-08-02,7.476,37.91011,-76.17137
CB5.3,2021-08-23,6.728,37.91011,-76.17137
CB5.3,2021-09-13,6.408,37.91011,-76.17137
CB5.3,2021-10-04,7.12,37.91011,-76.17137
CB5.3,2021-11-16,6.301,37.91011,-76.17137
CB5.3,2021-12-07,11.321,37.91011,-76.17137
CB5.3,2022-01-25,12.175,37.91011,-76.17137
CB5.3,2022-02-07,10.68,37.91011,-76.17137
CB5.3,2022-03-14,10.413,37.91011,-76.17137
CB5.3,2022-04-11,20.078,37.91011,-76.17137
CB5.3,2022-05-16,7.171,37.91011,-76.17137
CB5.3,2022-06-06,6.835,37.91011,-76.17137
CB5.3,2022-06-28,7.323,37.91011,-76.17137
CB5.3,2022-07-12,10.466,37.91011,-76.17137
CB5.3,2022-08-08,12.602,37.91011,-76.17137
CB5.3,2022-08-22,8.277,37.91011,-76.17137
CB5.3,2022-09-12,4.747,37.91011,-76.17137
CB5.3,2022-11-14,4.272,37.91011,-76.17137
CB5.3,2022-12-05,6.728,37.91011,-76.17137
CB5.3,2023-01-09,7.018,37.91011,-76.17137
CB5.3,2023-02-14,8.117,37.91011,-76.17137
CB5.3,2023-03-13,6.622,37.91011,-76.17137
CB5.3,2023-04-10,8.01,37.91011,-76.17137
CB5.3,2023-05-08,12.175,37.91011,-76.17137
CB5.3,2023-06-05,6.835,37.91011,-76.17137
CB5.3,2023-06-26,5.798,37.91011,-76.17137
CB5.3,2023-07-10,7.877,37.91011,-76.17137
CB5.3,2023-08-07,6.408,37.91011,-76.17137
CB5.3,2023-09-11,5.447,37.91011,-76.17137
CB5.3,2023-10-04,8.33,37.91011,-76.17137
CB5.3,2023-11-15,16.554,37.91011,-76.17137
CB5.3,2023-12-12,5.874,37.91011,-76.17137
CB5.3,2024-01-23,11.595,37.91011,-76.17137
CB5.3,2024-02-12,4.272,37.91011,-76.17137
CB5.3,2024-03-20,13.426,37.91011,-76.17137
CB5.3,2024-04-15,15.593,37.91011,-76.17137
CB5.3,2024-05-13,5.645,37.91011,-76.17137
CB5.3,2024-06-03,15.486,37.91011,-76.17137
CB5.3,2024-06-25,11.534,37.91011,-76.17137
CB5.3,2024-07-15,20.902,37.91011,-76.17137
CB5.3,2024-08-12,10.253,37.91011,-76.17137
CB5.3,2024-08-26,7.934,37.91011,-76.17137
CB5.3,2024-09-24,8.9,37.91011,-76.17137
CB5.3,2024-10-22,4.425,37.91011,-76.17137
CB5.4,2020-05-27,6.8352,37.80013,-76.17466
CB5.4,2020-06-24,6.1944,37.80013,-76.17466
CB5.4,2020-07-17,12.015,37.80013,-76.17466
CB5.4,2020-08-07,10.68,37.80013,-76.17466
CB5.4,2020-08-25,8.2236,37.80013,-76.17466
CB5.4,2020-09-16,12.7092,37.80013,-76.17466
CB5.4,2020-10-13,8.9712,37.80013,-76.17466
CB5.4,2021-01-21,8.4372,37.80013,-76.17466
CB5.4,2021-03-17,8.6508,37.80013,-76.17466
CB5.4,2021-04-05,13.884,37.80013,-76.17466
CB5.4,2021-05-14,4.6992,37.80013,-76.17466
CB5.4,2021-06-25,6.408,37.80013,-76.17466
CB5.4,2021-07-06,7.78114,37.80013,-76.17466
CB5.4,2021-08-05,13.6704,37.80013,-76.17466
CB5.4,2021-08-24,8.01,37.80013,-76.17466
CB5.4,2021-09-13,6.5148,37.80013,-76.17466
CB5.4,2021-10-15,7.0488,37.80013,-76.17466
CB5.4,2021-11-09,10.4664,37.80013,-76.17466
CB5.4,2021-12-08,14.7384,37.80013,-76.17466
CB5.4,2022-01-13,9.078,37.80013,-76.17466
CB5.4,2022-02-08,7.209,37.80013,-76.17466
CB5.4,2022-03-14,10.5465,37.80013,-76.17466
CB5.4,2022-04-26,14.2845,37.80013,-76.17466
CB5.4,2022-05-17,5.4735,37.80013,-76.17466
CB5.4,2022-06-09,9.7455,37.80013,-76.17466
CB5.4,2022-06-30,6.0075,37.80013,-76.17466
CB5.4,2022-07-14,8.4105,37.80013,-76.17466
CB5.4,2022-08-09,8.1435,37.80013,-76.17466
CB5.4,2022-08-23,7.476,37.80013,-76.17466
CB5.4,2022-09-13,3.204,37.80013,-76.17466
CB5.4,2022-10-19,7.7964,37.80013,-76.17466
CB5.4,2022-12-07,7.1556,37.80013,-76.17466
CB5.4,2023-01-21,8.7576,37.80013,-76.17466
CB5.4,2023-02-22,6.7284,37.80013,-76.17466
CB5.4,2023-03-21,6.1944,37.80013,-76.17466
CB5.4,2023-04-24,6.942,37.80013,-76.17466
CB5.4,2023-05-08,10.68,37.80013,-76.17466
CB5.4,2023-06-07,4.806,37.80013,-76.17466
CB5.4,2023-06-28,7.5828,37.80013,-76.17466
CB5.4,2023-07-11,8.01,37.80013,-76.17466
CB5.4,2023-08-17,6.408,37.80013,-76.17466
CB5.4,2023-08-29,8.7576,37.80013,-76.17466
CB5.4,2023-09-12,3.5244,37.80013,-76.17466
CB5.4,2023-10-10,4.6992,37.80013,-76.17466
CB5.4,2023-11-13,6.3012,37.80013,-76.17466
CB5.4,2023-12-12,4.0584,37.80013,-76.17466
CB5.4,2024-01-18,10.0392,37.80013,-76.17466
CB5.4,2024-02-20,5.874,37.80013,-76.17466
CB5.4,2024-03-14,6.942,37.80013,-76.17466
CB5.4,2024-04-17,18.0492,37.80013,-76.17466
CB5.4,2024-05-21,5.0196,37.80013,-76.17466
CB5.4,2024-06-10,9.7188,37.80013,-76.17466
CB5.4,2024-06-26,8.42533,37.80013,-76.17466
CB5.4,2024-07-11,12.282,37.80013,-76.17466
CB5.4,2024-08-27,7.0488,37.80013,-76.17466
CB5.4,2024-09-19,8.1168,37.80013,-76.17466
CB5.4,2024-10-22,9.7188,37.80013,-76.17466
CB5.4,2024-11-11,7.0488,37.80013,-76.17466
CB5.4,2024-12-09,5.0196,37.80013,-76.17466
CB5.4,2025-02-10,1.9224,37.80013,-76.17466
CB5.4W,2020-05-27,8.1168,37.81347,-76.29467
CB5.4W,2020-06-24,8.1435,37.81347,-76.29467
CB5.4W,2020-07-17,8.544,37.81347,-76.29467
CB5.4W,2020-08-25,10.5465,37.81347,-76.29467
CB5.4W,2020-09-16,6.942,37.81347,-76.29467
CB5.4W,2020-10-13,13.9908,37.81347,-76.29467
CB5.4W,2021-01-21,7.476,37.81347,-76.29467
CB5.4W,2021-03-17,7.0488,37.81347,-76.29467
CB5.4W,2021-04-05,18.4764,37.81347,-76.29467
CB5.4W,2021-05-14,4.806,37.81347,-76.29467
CB5.4W,2021-06-25,7.78114,37.81347,-76.29467
CB5.4W,2021-07-06,9.15429,37.81347,-76.29467
CB5.4W,2021-08-05,7.6896,37.81347,-76.29467
CB5.4W,2021-08-24,8.23695,37.81347,-76.29467
CB5.4W,2021-09-13,7.2624,37.81347,-76.29467
CB5.4W,2021-10-15,5.1264,37.81347,-76.29467
CB5.4W,2021-11-09,10.4664,37.81347,-76.29467
CB5.4W,2022-01-13,8.7576,37.81347,-76.29467
CB5.4W,2022-02-08,4.9395,37.81347,-76.29467
CB5.4W,2022-03-14,5.607,37.81347,-76.29467
CB5.4W,2022-04-26,9.879,37.81347,-76.29467
CB5.4W,2022-05-17,4.4856,37.81347,-76.29467
CB5.4W,2022-06-09,5.9808,37.81347,-76.29467
CB5.4W,2022-06-30,6.2745,37.81347,-76.29467
CB5.4W,2022-07-14,7.6095,37.81347,-76.29467
CB5.4W,2022-08-09,9.612,37.81347,-76.29467
CB5.4W,2022-08-23,8.277,37.81347,-76.29467
CB5.4W,2022-09-13,8.6508,37.81347,-76.29467
CB5.4W,2022-10-19,4.9128,37.81347,-76.29467
CB5.4W,2023-01-21,8.1168,37.81347,-76.29467
CB5.4W,2023-02-22,4.6992,37.81347,-76.29467
CB5.4W,2023-03-21,6.5148,37.81347,-76.29467
CB5.4W,2023-04-24,6.408,37.81347,-76.29467
CB5.4W,2023-05-08,5.34,37.81347,-76.29467
CB5.4W,2023-06-07,5.4468,37.81347,-76.29467
CB5.4W,2023-06-28,8.6508,37.81347,-76.29467
CB5.4W,2023-07-11,6.942,37.81347,-76.29467
CB5.4W,2023-08-17,,37.81347,-76.29467
CB5.4W,2023-08-29,9.8256,37.81347,-76.29467
CB5.4W,2023-09-12,5.7672,37.81347,-76.29467
CB5.4W,2023-10-10,4.4856,37.81347,-76.29467
CB5.4W,2023-11-13,3.738,37.81347,-76.29467
CB5.4W,2023-12-12,2.8836,37.81347,-76.29467
CB5.4W,2024-01-18,4.4856,37.81347,-76.29467
CB5.4W,2024-02-20,9.2916,37.81347,-76.29467
CB5.4W,2024-03-14,6.7818000000000005,37.81347,-76.29467
CB5.4W,2024-04-17,14.418,37.81347,-76.29467
CB5.4W,2024-05-21,10.0392,37.81347,-76.29467
CB5.4W,2024-06-10,8.7576,37.81347,-76.29467
CB5.4W,2024-06-26,7.9032,37.81347,-76.29467
CB5.4W,2024-07-11,9.078,37.81347,-76.29467
CB5.4W,2024-08-27,8.01,37.81347,-76.29467
CB5.4W,2024-09-19,8.3304,37.81347,-76.29467
CB5.4W,2024-10-22,3.9516,37.81347,-76.29467
CB5.4W,2024-11-11,4.1652,37.81347,-76.29467
CB5.4W,2024-12-09,2.67,37.81347,-76.29467
CB5.4W,2025-02-10,2.136,37.81347,-76.29467
CB5.5,2020-05-27,7.0488,37.6918,-76.18967
CB5.5,2020-06-24,5.607,37.6918,-76.18967
CB5.5,2020-07-17,10.79867,37.6918,-76.18967
CB5.5,2020-08-07,12.282,37.6918,-76.18967
CB5.5,2020-08-25,7.743,37.6918,-76.18967
CB5.5,2020-09-16,15.8064,37.6918,-76.18967
CB5.5,2020-10-13,8.1168,37.6918,-76.18967
CB5.5,2021-01-21,9.078,37.6918,-76.18967
CB5.5,2021-02-11,8.3304,37.6918,-76.18967
CB5.5,2021-03-17,7.476,37.6918,-76.18967
CB5.5,2021-04-05,10.7868,37.6918,-76.18967
CB5.5,2021-05-14,6.0876,37.6918,-76.18967
CB5.5,2021-06-25,6.10286,37.6918,-76.18967
CB5.5,2021-07-06,9.91714,37.6918,-76.18967
CB5.5,2021-08-05,8.7576,37.6918,-76.18967
CB5.5,2021-08-24,4.0584,37.6918,-76.18967
CB5.5,2021-09-13,7.2624,37.6918,-76.18967
CB5.5,2021-10-15,5.9808,37.6918,-76.18967
CB5.5,2021-11-09,8.01,37.6918,-76.18967
CB5.5,2021-12-08,14.0976,37.6918,-76.18967
CB5.5,2022-01-13,6.3012,37.6918,-76.18967
CB5.5,2022-02-08,6.8085,37.6918,-76.18967
CB5.5,2022-03-14,7.743,37.6918,-76.18967
CB5.5,2022-04-26,13.7505,37.6918,-76.18967
CB5.5,2022-05-17,3.471,37.6918,-76.18967
CB5.5,2022-06-09,5.607,37.6918,-76.18967
CB5.5,2022-06-30,5.7405,37.6918,-76.18967
CB5.5,2022-07-14,8.2236,37.6918,-76.18967
CB5.5,2022-08-09,7.209,37.6918,-76.18967
CB5.5,2022-08-23,6.408,37.6918,-76.18967
CB5.5,2022-09-13,3.204,37.6918,-76.18967
CB5.5,2022-10-19,6.6216,37.6918,-76.18967
CB5.5,2022-12-07,5.7672,37.6918,-76.18967
CB5.5,2023-01-21,9.2916,37.6918,-76.18967
CB5.5,2023-02-22,7.5828,37.6918,-76.18967
CB5.5,2023-03-21,7.1556,37.6918,-76.18967
CB5.5,2023-04-24,6.0876,37.6918,-76.18967
CB5.5,2023-05-08,5.6604,37.6918,-76.18967
CB5.5,2023-06-07,4.0584,37.6918,-76.18967
CB5.5,2023-06-28,5.2332,37.6918,-76.18967
CB5.5,2023-07-11,4.5924,37.6918,-76.18967
CB5.5,2023-08-17,5.2332,37.6918,-76.18967
CB5.5,2023-08-29,6.408,37.6918,-76.18967
CB5.5,2023-09-12,2.3496,37.6918,-76.18967
CB5.5,2023-10-10,11.214,37.6918,-76.18967
CB5.5,2023-11-13,7.0488,37.6918,-76.18967
CB5.5,2023-12-12,4.9128,37.6918,-76.18967
CB5.5,2024-01-18,10.0392,37.6918,-76.18967
CB5.5,2024-02-20,5.7672,37.6918,-76.18967
CB5.5,2024-03-15,6.0876,37.6918,-76.18967
CB5.5,2024-04-17,13.35,37.6918,-76.18967
CB5.5,2024-05-21,3.9516,37.6918,-76.18967
CB5.5,2024-06-10,6.408,37.6918,-76.18967
CB5.5,2024-06-25,10.8936,37.6918,-76.18967
CB5.5,2024-07-11,7.7964,37.6918,-76.18967
CB5.5,2024-08-27,5.874,37.6918,-76.18967
CB5.5,2024-09-19,8.01,37.6918,-76.18967
CB5.5,2024-10-15,6.8352,37.6918,-76.18967
CB5.5,2024-11-11,6.3012,37.6918,-76.18967
CB5.5,2024-12-09,4.272,37.6918,-76.18967
CB5.5,2025-02-10,1.7088,37.6918,-76.18967
CB6.1,2020-05-27,7.8765,37.58847,-76.16216
CB6.1,2020-06-24,6.141,37.58847,-76.16216
CB6.1,2020-07-17,7.1556,37.58847,-76.16216
CB6.1,2020-08-07,10.8135,37.58847,-76.16216
CB6.1,2020-08-25,8.01,37.58847,-76.16216
CB6.1,2020-09-16,21.5736,37.58847,-76.16216
CB6.1,2020-10-13,13.0296,37.58847,-76.16216
CB6.1,2021-01-22,7.0488,37.58847,-76.16216
CB6.1,2021-02-09,6.0876,37.58847,-76.16216
CB6.1,2021-03-17,8.277,37.58847,-76.16216
CB6.1,2021-04-05,15.3792,37.58847,-76.16216
CB6.1,2021-05-14,7.0488,37.58847,-76.16216
CB6.1,2021-06-25,5.95029,37.58847,-76.16216
CB6.1,2021-07-06,8.08629,37.58847,-76.16216
CB6.1,2021-08-05,17.088,37.58847,-76.16216
CB6.1,2021-08-24,4.9128,37.58847,-76.16216
CB6.1,2021-09-13,7.6896,37.58847,-76.16216
CB6.1,2021-10-15,5.2332,37.58847,-76.16216
CB6.1,2021-11-09,7.6896,37.58847,-76.16216
CB6.1,2021-12-08,14.952,37.58847,-76.16216
CB6.1,2022-01-13,6.8352,37.58847,-76.16216
CB6.1,2022-02-08,5.874,37.58847,-76.16216
CB6.1,2022-03-14,4.806,37.58847,-76.16216
CB6.1,2022-04-26,12.015,37.58847,-76.16216
CB6.1,2022-05-17,4.1385,37.58847,-76.16216
CB6.1,2022-06-09,6.141,37.58847,-76.16216
CB6.1,2022-06-30,5.4735,37.58847,-76.16216
CB6.1,2022-07-14,7.476,37.58847,-76.16216
CB6.1,2022-08-09,10.413,37.58847,-76.16216
CB6.1,2022-08-23,21.627,37.58847,-76.16216
CB6.1,2022-09-13,3.5244,37.58847,-76.16216
CB6.1,2022-10-19,6.1944,37.58847,-76.16216
CB6.1,2022-12-07,5.5536,37.58847,-76.16216
CB6.1,2023-01-21,10.0392,37.58847,-76.16216
CB6.1,2023-02-22,5.34,37.58847,-76.16216
CB6.1,2023-03-21,6.5148,37.58847,-76.16216
CB6.1,2023-04-24,4.6992,37.58847,-76.16216
CB6.1,2023-05-08,3.5244,37.58847,-76.16216
CB6.1,2023-06-07,3.0972,37.58847,-76.16216
CB6.1,2023-06-28,4.4856,37.58847,-76.16216
CB6.1,2023-07-11,5.9808,37.58847,-76.16216
CB6.1,2023-08-17,6.3012,37.58847,-76.16216
CB6.1,2023-08-29,8.1168,37.58847,-76.16216
CB6.1,2023-09-12,5.7672,37.58847,-76.16216
CB6.1,2023-10-10,9.5052,37.58847,-76.16216
CB6.1,2023-11-13,7.476,37.58847,-76.16216
CB6.1,2023-12-12,2.7768,37.58847,-76.16216
CB6.1,2024-01-18,8.4372,37.58847,-76.16216
CB6.1,2024-02-20,6.0876,37.58847,-76.16216
CB6.1,2024-03-15,9.3984,37.58847,-76.16216
CB6.1,2024-04-17,12.9228,37.58847,-76.16216
CB6.1,2024-05-21,5.7672,37.58847,-76.16216
CB6.1,2024-06-10,8.2236,37.58847,-76.16216
CB6.1,2024-06-25,9.612,37.58847,-76.16216
CB6.1,2024-07-11,8.544,37.58847,-76.16216
CB6.1,2024-08-27,5.9808,37.58847,-76.16216
CB6.1,2024-09-19,7.476,37.58847,-76.16216
CB6.1,2024-10-15,5.9808,37.58847,-76.16216
CB6.1,2024-11-11,9.5052,37.58847,-76.16216
CB6.1,2024-12-09,2.8836,37.58847,-76.16216
CB6.1,2025-02-10,2.4564,37.58847,-76.16216
CB6.2,2020-05-27,8.9712,37.4868,-76.15633
CB6.2,2020-06-24,7.0488,37.4868,-76.15633
CB6.2,2020-07-17,6.408,37.4868,-76.15633
CB6.2,2020-08-07,18.5565,37.4868,-76.15633
CB6.2,2020-08-25,8.1168,37.4868,-76.15633
CB6.2,2020-09-16,15.0588,37.4868,-76.15633
CB6.2,2020-10-13,9.7188,37.4868,-76.15633
CB6.2,2021-01-25,5.4468,37.4868,-76.15633
CB6.2,2021-02-10,7.5828,37.4868,-76.15633
CB6.2,2021-03-17,8.4105,37.4868,-76.15633
CB6.2,2021-04-05,9.612,37.4868,-76.15633
CB6.2,2021-05-13,8.4372,37.4868,-76.15633
CB6.2,2021-06-25,7.654,37.4868,-76.15633
CB6.2,2021-07-06,7.32343,37.4868,-76.15633
CB6.2,2021-08-05,7.476,37.4868,-76.15633
CB6.2,2021-08-24,3.9516,37.4868,-76.15633
CB6.2,2021-09-13,5.9808,37.4868,-76.15633
CB6.2,2021-10-15,5.5536,37.4868,-76.15633
CB6.2,2021-11-09,10.0392,37.4868,-76.15633
CB6.2,2021-12-09,13.5636,37.4868,-76.15633
CB6.2,2022-01-13,6.3012,37.4868,-76.15633
CB6.2,2022-02-08,4.9395,37.4868,-76.15633
CB6.2,2022-03-14,6.408,37.4868,-76.15633
CB6.2,2022-04-26,10.0125,37.4868,-76.15633
CB6.2,2022-05-17,3.738,37.4868,-76.15633
CB6.2,2022-06-09,6.0075,37.4868,-76.15633
CB6.2,2022-06-30,8.4105,37.4868,-76.15633
CB6.2,2022-07-14,8.01,37.4868,-76.15633
CB6.2,2022-08-09,7.209,37.4868,-76.15633
CB6.2,2022-08-23,3.6045,37.4868,-76.15633
CB6.2,2022-09-13,4.1652,37.4868,-76.15633
CB6.2,2022-12-07,6.1944,37.4868,-76.15633
CB6.2,2023-01-22,9.1848,37.4868,-76.15633
CB6.2,2023-02-22,3.9516,37.4868,-76.15633
CB6.2,2023-03-21,8.3304,37.4868,-76.15633
CB6.2,2023-04-24,5.0196,37.4868,-76.15633
CB6.2,2023-05-08,4.0584,37.4868,-76.15633
CB6.2,2023-06-07,4.806,37.4868,-76.15633
CB6.2,2023-06-28,5.0196,37.4868,-76.15633
CB6.2,2023-07-11,4.6992,37.4868,-76.15633
CB6.2,2023-08-17,9.078,37.4868,-76.15633
CB6.2,2023-08-29,6.6216,37.4868,-76.15633
CB6.2,2023-09-12,3.5244,37.4868,-76.15633
CB6.2,2023-10-10,6.7284,37.4868,-76.15633
CB6.2,2023-11-13,3.5244,37.4868,-76.15633
CB6.2,2023-12-12,4.806,37.4868,-76.15633
CB6.2,2024-01-18,9.73067,37.4868,-76.15633
CB6.2,2024-02-21,6.3012,37.4868,-76.15633
CB6.2,2024-03-15,10.7868,37.4868,-76.15633
CB6.2,2024-04-17,9.1848,37.4868,-76.15633
CB6.2,2024-05-21,6.7284,37.4868,-76.15633
CB6.2,2024-06-10,7.6896,37.4868,-76.15633
CB6.2,2024-06-25,8.01,37.4868,-76.15633
CB6.2,2024-07-11,7.5828,37.4868,-76.15633
CB6.2,2024-08-27,4.5924,37.4868,-76.15633
CB6.2,2024-09-19,4.6992,37.4868,-76.15633
CB6.2,2024-10-15,7.6896,37.4868,-76.15633
CB6.2,2024-11-11,5.7672,37.4868,-76.15633
CB6.2,2025-02-10,2.2428,37.4868,-76.15633
CB6.3,2020-05-27,7.0488,37.41153,-76.15966
CB6.3,2020-06-22,6.052,37.41153,-76.15966
CB6.3,2020-07-16,8.811,37.41153,-76.15966
CB6.3,2020-08-07,16.4205,37.41153,-76.15966
CB6.3,2020-08-25,6.5415,37.41153,-76.15966
CB6.3,2020-09-16,28.5156,37.41153,-76.15966
CB6.3,2020-10-13,11.4276,37.41153,-76.15966
CB6.3,2021-01-25,8.3304,37.41153,-76.15966
CB6.3,2021-02-09,9.345,37.41153,-76.15966
CB6.3,2021-03-17,7.3692,37.41153,-76.15966
CB6.3,2021-04-05,15.8064,37.41153,-76.15966
CB6.3,2021-05-13,9.3984,37.41153,-76.15966
CB6.3,2021-06-25,6.56057,37.41153,-76.15966
CB6.3,2021-07-06,7.32343,37.41153,-76.15966
CB6.3,2021-08-05,7.95067,37.41153,-76.15966
CB6.3,2021-08-24,6.7284,37.41153,-76.15966
CB6.3,2021-09-13,5.9808,37.41153,-76.15966
CB6.3,2021-10-15,4.5924,37.41153,-76.15966
CB6.3,2021-11-09,6.6216,37.41153,-76.15966
CB6.3,2021-12-09,12.4956,37.41153,-76.15966
CB6.3,2022-01-13,6.0876,37.41153,-76.15966
CB6.3,2022-02-08,4.806,37.41153,-76.15966
CB6.3,2022-03-14,6.0075,37.41153,-76.15966
CB6.3,2022-04-25,8.9445,37.41153,-76.15966
CB6.3,2022-05-17,3.738,37.41153,-76.15966
CB6.3,2022-06-09,6.2745,37.41153,-76.15966
CB6.3,2022-06-30,7.8765,37.41153,-76.15966
CB6.3,2022-07-14,8.01,37.41153,-76.15966
CB6.3,2022-08-09,7.476,37.41153,-76.15966
CB6.3,2022-08-23,3.026,37.41153,-76.15966
CB6.3,2022-09-13,4.5924,37.41153,-76.15966
CB6.3,2022-10-19,5.1264,37.41153,-76.15966
CB6.3,2022-12-07,5.6604,37.41153,-76.15966
CB6.3,2023-01-22,8.7576,37.41153,-76.15966
CB6.3,2023-02-22,7.5828,37.41153,-76.15966
CB6.3,2023-03-21,5.9808,37.41153,-76.15966
CB6.3,2023-04-24,5.5536,37.41153,-76.15966
CB6.3,2023-05-08,2.136,37.41153,-76.15966
CB6.3,2023-06-07,4.806,37.41153,-76.15966
CB6.3,2023-06-28,3.738,37.41153,-76.15966
CB6.3,2023-07-11,4.0584,37.41153,-76.15966
CB6.3,2023-08-17,7.0488,37.41153,-76.15966
CB6.3,2023-08-29,6.942,37.41153,-76.15966
CB6.3,2023-09-12,1.8156,37.41153,-76.15966
CB6.3,2023-10-10,5.5536,37.41153,-76.15966
CB6.3,2023-11-13,5.4735,37.41153,-76.15966
CB6.3,2023-12-12,4.6992,37.41153,-76.15966
CB6.3,2024-01-18,6.408,37.41153,-76.15966
CB6.3,2024-02-21,6.7284,37.41153,-76.15966
CB6.3,2024-03-15,,37.41153,-76.15966
CB6.3,2024-04-17,8.8644,37.41153,-76.15966
CB6.3,2024-05-21,10.0392,37.41153,-76.15966
CB6.3,2024-06-10,9.9324,37.41153,-76.15966
CB6.3,2024-06-25,12.1752,37.41153,-76.15966
CB6.3,2024-07-11,8.6508,37.41153,-76.15966
CB6.3,2024-08-27,3.738,37.41153,-76.15966
CB6.3,2024-09-19,7.3692,37.41153,-76.15966
CB6.3,2024-10-15,6.5148,37.41153,-76.15966
CB6.3,2024-11-11,5.0196,37.41153,-76.15966
CB6.3,2024-12-09,3.4176,37.41153,-76.15966
CB6.3,2025-02-10,1.9224,37.41153,-76.15966
CB6.4,2020-05-27,4.1652,37.23653,-76.20799
CB6.4,2020-06-24,7.2624,37.23653,-76.20799
CB6.4,2020-07-15,9.49333,37.23653,-76.20799
CB6.4,2020-08-06,14.151,37.23653,-76.20799
CB6.4,2020-08-26,6.3012,37.23653,-76.20799
CB6.4,2020-09-16,8.1168,37.23653,-76.20799
CB6.4,2020-10-12,6.8352,37.23653,-76.20799
CB6.4,2020-11-16,4.1652,37.23653,-76.20799
CB6.4,2021-01-25,7.2624,37.23653,-76.20799
CB6.4,2021-02-09,7.5828,37.23653,-76.20799
CB6.4,2021-03-16,5.6604,37.23653,-76.20799
CB6.4,2021-04-07,7.1556,37.23653,-76.20799
CB6.4,2021-05-11,5.1264,37.23653,-76.20799
CB6.4,2021-06-01,7.0488,37.23653,-76.20799
CB6.4,2021-06-21,5.95029,37.23653,-76.20799
CB6.4,2021-07-06,6.86571,37.23653,-76.20799
