#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 07 11 03 00 204  6.2  6.9 99.00 99.00 99.00 999 1024.9  23.6  25.5  17.9 99.0 99.00
2009 07 11 04 00 192  8.0  8.8 99.00 99.00 99.00 999 1024.7  23.1  25.2  18.0 99.0 99.00
2009 07 11 05 00 191  7.2  8.1 99.00 99.00 99.00 999 1024.9  22.9  25.0  18.2 99.0 99.00
2009 07 11 06 00 206  7.7  8.4 99.00 99.00 99.00 999 1024.6  22.0  24.9  19.7 99.0 99.00
2009 07 11 07 00 205  8.2  8.9 99.00 99.00 99.00 999 1024.5  21.5  24.3  19.6 99.0 99.00
2009 07 11 08 00 214  8.4  9.0 99.00 99.00 99.00 999 1024.4  21.3  24.1  19.3 99.0 99.00
2009 07 11 09 00 208  6.8  7.5 99.00 99.00 99.00 999 1024.2  21.1  24.5  19.1 99.0 99.00
2009 07 11 10 00 215  6.1  6.7 99.00 99.00 99.00 999 1024.2  20.8  24.8  19.3 99.0 99.00
2009 07 11 11 00 211  7.8  8.2 99.00 99.00 99.00 999 1024.1  21.1  24.4  18.7 99.0 99.00
2009 07 11 12 00 201  7.6  8.6 99.00 99.00 99.00 999 1023.8  20.8  24.3  19.1 99.0 99.00
2009 07 11 13 00 196  5.8  6.4 99.00 99.00 99.00 999 1023.9  21.2  24.3  18.2 99.0 99.00
2009 07 11 14 00 192  6.6  7.2 99.00 99.00 99.00 999 1023.2  21.7  24.3  18.3 99.0 99.00
2009 07 11 15 00 190  8.4  9.3 99.00 99.00 99.00 999 1022.6  22.1  24.5  17.7 99.0 99.00
2009 07 11 16 00 184  8.1  9.5 99.00 99.00 99.00 999 1021.8  22.9  24.6  17.6 99.0 99.00
2009 07 11 17 00 175  9.4 10.1 99.00 99.00 99.00 999 1021.0  23.5  24.6  17.6 99.0 99.00
2009 07 11 18 00 174  9.3  9.8 99.00 99.00 99.00 999 1020.7  24.1  24.7  18.5 99.0 99.00
2009 07 11 19 00 171 10.2 11.3 99.00 99.00 99.00 999 1019.8  24.1  24.7  19.4 99.0 99.00
2009 07 11 20 00 172 10.9 12.1 99.00 99.00 99.00 999 1019.2  24.2  24.6  20.6 99.0 99.00
2009 07 11 21 00 164 11.5 12.1 99.00 99.00 99.00 999 1018.2  24.5  24.6  19.9 99.0 99.00
2009 07 11 22 00 170 11.1 12.2 99.00 99.00 99.00 999 1017.5  24.7  24.7  19.8 99.0 99.00
2009 07 11 23 00 175 10.9 11.8 99.00 99.00 99.00 999 1017.2  24.7  24.8  21.1 99.0 99.00
2009 07 12 00 00 179 11.3 12.7 99.00 99.00 99.00 999 1016.5  24.7  24.7  21.4 99.0 99.00
2009 07 12 01 00 183  9.3 10.7 99.00 99.00 99.00 999 1016.0  24.7  24.5  21.7 99.0 99.00
2009 07 12 02 00 181 10.0 11.2 99.00 99.00 99.00 999 1016.0  24.6  24.3  21.6 99.0 99.00
2009 07 12 03 00 193  8.0  8.6 99.00 99.00 99.00 999 1016.1  24.6  24.4  22.0 99.0 99.00
2009 07 12 04 00 198  6.5  7.2 99.00 99.00 99.00 999 1015.7  24.5  24.4  22.1 99.0 99.00
2009 07 12 05 00 217  6.3  7.0 99.00 99.00 99.00 999 1015.1  24.7  24.3  21.8 99.0 99.00
2009 07 12 06 00 233  7.4  8.3 99.00 99.00 99.00 999 1014.7  24.6  24.4  21.7 99.0 99.00
2009 07 12 07 00 255  6.2  7.2 99.00 99.00 99.00 999 1014.6  24.0  24.3  21.5 99.0 99.00
2009 07 12 08 00 259  4.4  5.3 99.00 99.00 99.00 999 1014.6  23.6  24.2  21.6 99.0 99.00
2009 07 12 09 00 260  4.0  4.5 99.00 99.00 99.00 999 1014.6  23.2  24.2  21.8 99.0 99.00
2009 07 12 10 00 291  5.2  6.0 99.00 99.00 99.00 999 1015.0  23.2  24.2  22.1 99.0 99.00
2009 07 12 11 00 301  5.7  6.4 99.00 99.00 99.00 999 1015.3  23.9  24.3  21.9 99.0 99.00
2009 07 12 12 00 307  6.5  7.0 99.00 99.00 99.00 999 1015.7  24.8  24.3  21.0 99.0 99.00
2009 07 12 13 00 310  5.3  6.0 99.00 99.00 99.00 999 1015.9  25.9  24.3  20.2 99.0 99.00
2009 07 12 14 00 299  4.7  5.4 99.00 99.00 99.00 999 1015.6  26.1  24.5  20.1 99.0 99.00
2009 07 12 15 00 327  4.7  6.7 99.00 99.00 99.00 999 1015.6  26.9  24.9  19.3 99.0 99.00
2009 07 12 16 00  54  3.6  4.0 99.00 99.00 99.00 999 1015.7  25.0  24.9 999.0 99.0 99.00
2009 07 12 17 00  22  1.5  3.3 99.00 99.00 99.00 999 1015.0  26.6  24.7  18.3 99.0 99.00
2009 07 12 18 00  50  3.3  3.8 99.00 99.00 99.00 999 1014.4  25.9  25.2 999.0 99.0 99.00
2009 07 12 19 00  71  1.9  2.4 99.00 99.00 99.00 999 1014.0  26.9  25.3  21.3 99.0 99.00
2009 07 12 20 00 146  2.5  2.8 99.00 99.00 99.00 999 1013.6  27.0  25.4  21.3 99.0 99.00
2009 07 12 21 00 164  3.7  4.0 99.00 99.00 99.00 999 1013.4  27.3  25.6  20.8 99.0 99.00
2009 07 12 22 00 175  2.2  2.9 99.00 99.00 99.00 999 1012.9  27.7  25.7  19.1 99.0 99.00
2009 07 12 23 00 158  2.4  2.8 99.00 99.00 99.00 999 1012.7  27.8  25.3  18.7 99.0 99.00
2009 07 13 00 00 151  1.5  1.6 99.00 99.00 99.00 999 1013.1  27.0  25.5  20.8 99.0 99.00
2009 07 13 01 00  44  0.4  0.6 99.00 99.00 99.00 999 1013.3  26.9  25.6  21.8 99.0 99.00
2009 07 13 02 00  23  3.9  4.1 99.00 99.00 99.00 999 1013.8  26.3  25.6  21.3 99.0 99.00
2009 07 13 03 00  40  7.6  8.3 99.00 99.00 99.00 999 1013.7  26.5  25.4 999.0 99.0 99.00
2009 07 13 04 00  48  6.6  7.2 99.00 99.00 99.00 999 1014.0  25.5  25.4  16.6 99.0 99.00
2009 07 13 05 00  66  4.0  4.4 99.00 99.00 99.00 999 1014.6  24.9  25.5  16.2 99.0 99.00
2009 07 13 06 00  56  4.7  5.1 99.00 99.00 99.00 999 1014.2  24.5  25.3  14.3 99.0 99.00
2009 07 13 07 00  62  3.8  4.2 99.00 99.00 99.00 999 1013.8  23.8  25.2  14.1 99.0 99.00
2009 07 13 08 00  68  4.2  5.0 99.00 99.00 99.00 999 1013.7  23.6  25.1  12.9 99.0 99.00
2009 07 13 09 00  77  2.6  3.0 99.00 99.00 99.00 999 1013.6  23.0  25.0  13.9 99.0 99.00
2009 07 13 10 00  92  3.4  4.2 99.00 99.00 99.00 999 1013.8  23.3  24.7  13.7 99.0 99.00
2009 07 13 11 00  56  3.2  3.6 99.00 99.00 99.00 999 1014.0  22.6  24.7  14.4 99.0 99.00
2009 07 13 12 00  60  2.3  2.9 99.00 99.00 99.00 999 1014.1  22.4  25.0  15.1 99.0 99.00
2009 07 13 13 00  49  1.3  1.6 99.00 99.00 99.00 999 1014.1  22.6  25.0  15.8 99.0 99.00
2009 07 13 14 00 268  0.5  0.7 99.00 99.00 99.00 999 1014.1  23.8  25.1  16.3 99.0 99.00
2009 07 13 15 00 176  0.8  1.1 99.00 99.00 99.00 999 1014.5  24.2  25.3  16.2 99.0 99.00
2009 07 13 16 00 151  0.6  0.8 99.00 99.00 99.00 999 1014.4  24.4  25.3  16.1 99.0 99.00
2009 07 13 17 00 171  3.1  3.5 99.00 99.00 99.00 999 1013.8  24.6  25.5  16.4 99.0 99.00
2009 07 13 18 00 166  2.9  3.3 99.00 99.00 99.00 999 1013.0  25.2  25.8  17.6 99.0 99.00
2009 07 13 19 00 176  4.8  5.2 99.00 99.00 99.00 999 1012.8  25.4  25.7  19.3 99.0 99.00
2009 07 13 20 00 179  6.8  7.4 99.00 99.00 99.00 999 1012.2  25.5  25.8  19.4 99.0 99.00
2009 07 13 21 00 180  8.0  8.6 99.00 99.00 99.00 999 1012.3  25.6  25.6  19.6 99.0 99.00
2009 07 13 22 00 179  7.6  8.4 99.00 99.00 99.00 999 1012.1  24.3  25.3  20.2 99.0 99.00
2009 07 13 23 00 167  4.7  5.0 99.00 99.00 99.00 999 1012.3  25.1  25.3  19.0 99.0 99.00
2009 07 14 00 00 180  3.7  4.1 99.00 99.00 99.00 999 1012.6  25.2  25.5  19.8 99.0 99.00
2009 07 14 01 00 123  1.6  2.3 99.00 99.00 99.00 999 1013.2  25.1  25.6  20.8 99.0 99.00
2009 07 14 02 00 114  2.3  2.4 99.00 99.00 99.00 999 1014.1  24.9  25.3  19.3 99.0 99.00
2009 07 14 03 00  88  2.3  2.6 99.00 99.00 99.00 999 1014.6  24.3  25.2  19.5 99.0 99.00
2009 07 14 04 00  49  2.0  2.2 99.00 99.00 99.00 999 1015.1  23.6  25.2  19.1 99.0 99.00
2009 07 14 05 00 352  4.8  5.4 99.00 99.00 99.00 999 1015.9  23.5  25.2  19.7 99.0 99.00
2009 07 14 06 00 350  6.3  7.3 99.00 99.00 99.00 999 1016.0  23.9  25.4 999.0 99.0 99.00
2009 07 14 07 00 344  5.8  6.4 99.00 99.00 99.00 999 1015.8  23.2  25.4 999.0 99.0 99.00
2009 07 14 08 00 333  5.3  5.8 99.00 99.00 99.00 999 1016.0  21.6  25.3  13.3 99.0 99.00
2009 07 14 09 00 334  6.1  6.8 99.00 99.00 99.00 999 1016.4  21.3  25.0  11.8 99.0 99.00
2009 07 14 10 00 344  7.1  8.4 99.00 99.00 99.00 999 1017.5  20.2  24.9  12.0 99.0 99.00
2009 07 14 11 00 349  5.7  6.3 99.00 99.00 99.00 999 1018.2  20.4  24.8  11.6 99.0 99.00
2009 07 14 12 00 355  5.6  6.4 99.00 99.00 99.00 999 1018.7  20.8  24.7  11.5 99.0 99.00
2009 07 14 13 00  13  4.5  5.0 99.00 99.00 99.00 999 1019.4  21.2  24.6  12.1 99.0 99.00
2009 07 14 14 00  24  3.1  3.8 99.00 99.00 99.00 999 1019.7  21.8  24.9  11.0 99.0 99.00
2009 07 14 15 00  29  4.7  5.1 99.00 99.00 99.00 999 1020.1  22.3  25.1  10.8 99.0 99.00
2009 07 14 16 00  71  3.2  3.6 99.00 99.00 99.00 999 1020.1  22.7  25.2  11.0 99.0 99.00
2009 07 14 17 00 123  2.5  2.9 99.00 99.00 99.00 999 1020.2  23.5  25.2  10.4 99.0 99.00
2009 07 14 18 00 160  3.2  3.9 99.00 99.00 99.00 999 1019.6  24.1  25.3   9.1 99.0 99.00
2009 07 14 19 00 149  4.0  4.6 99.00 99.00 99.00 999 1019.1  24.2  25.3   8.9 99.0 99.00
2009 07 14 20 00 149  4.1  4.4 99.00 99.00 99.00 999 1018.7  24.7  25.6   8.9 99.0 99.00
2009 07 14 21 00 183  4.4  5.0 99.00 99.00 99.00 999 1018.7  25.1  25.7   9.5 99.0 99.00
2009 07 14 22 00 190  6.0  6.4 99.00 99.00 99.00 999 1019.0  24.9  25.7  11.2 99.0 99.00
2009 07 14 23 00 186  4.9  5.4 99.00 99.00 99.00 999 1019.4  25.2  25.3  13.4 99.0 99.00
2009 07 15 00 00 194  5.5  6.0 99.00 99.00 99.00 999 1019.6  25.4  25.6  12.9 99.0 99.00
2009 07 15 01 00 198  5.4  5.9 99.00 99.00 99.00 999 1019.8  25.3  25.4  13.3 99.0 99.00
2009 07 15 02 00 199  5.5  6.3 99.00 99.00 99.00 999 1020.2  24.9  25.2  13.5 99.0 99.00
2009 07 15 03 00 215  6.4  6.6 99.00 99.00 99.00 999 1020.3  24.0  25.0  14.7 99.0 99.00
2009 07 15 04 00 226  6.1  6.6 99.00 99.00 99.00 999 1020.7  23.2  24.9  14.0 99.0 99.00
2009 07 15 05 00 241  5.7  6.5 99.00 99.00 99.00 999 1020.9  23.0  24.9  15.8 99.0 99.00
2009 07 15 06 00 252  6.1  6.6 99.00 99.00 99.00 999 1020.9  23.0  24.8  14.4 99.0 99.00
2009 07 15 07 00 268  4.2  4.5 99.00 99.00 99.00 999 1020.8  22.4  24.9  14.3 99.0 99.00
2009 07 15 08 00 268  4.6  5.1 99.00 99.00 99.00 999 1020.9  21.4  25.1  14.4 99.0 99.00
2009 07 15 09 00 283  3.6  3.9 99.00 99.00 99.00 999 1020.9  21.7  25.1  15.8 99.0 99.00
2009 07 15 10 00 320  3.9  4.2 99.00 99.00 99.00 999 1021.3  21.1  24.9  14.9 99.0 99.00
2009 07 15 11 00 229  1.0  1.2 99.00 99.00 99.00 999 1021.7  21.1  24.8  15.0 99.0 99.00
2009 07 15 12 00 275  1.9  2.1 99.00 99.00 99.00 999 1021.5  21.2  24.8  15.8 99.0 99.00
2009 07 15 13 00 300  1.8  2.1 99.00 99.00 99.00 999 1022.1  22.2  24.8  13.7 99.0 99.00
2009 07 15 14 00  69  0.5  0.7 99.00 99.00 99.00 999 1022.2  23.4  24.9  15.2 99.0 99.00
2009 07 15 15 00  82  1.7  2.2 99.00 99.00 99.00 999 1021.9  23.3  25.0  16.0 99.0 99.00
2009 07 15 16 00 150  3.9  4.3 99.00 99.00 99.00 999 1021.5  23.9  24.9  17.3 99.0 99.00
2009 07 15 17 00 163  6.8  7.4 99.00 99.00 99.00 999 1021.0  24.2  25.2  18.9 99.0 99.00
2009 07 15 18 00 167  7.6  8.8 99.00 99.00 99.00 999 1019.8  25.2  25.4  18.3 99.0 99.00
2009 07 15 19 00 166  8.3  8.9 99.00 99.00 99.00 999 1019.1  25.6  25.5  18.1 99.0 99.00
2009 07 15 20 00 164  8.6  9.3 99.00 99.00 99.00 999 1018.3  25.7  25.7  19.1 99.0 99.00
2009 07 15 21 00 170  9.2 10.6 99.00 99.00 99.00 999 1017.6  25.9  25.3  19.5 99.0 99.00
2009 07 15 22 00 170  9.3 10.3 99.00 99.00 99.00 999 1017.1  26.1  25.4  19.3 99.0 99.00
2009 07 15 23 00 170 11.1 12.7 99.00 99.00 99.00 999 1016.4  26.0  25.5  18.4 99.0 99.00
2009 07 16 00 00 172 11.1 12.4 99.00 99.00 99.00 999 1016.5  25.7  25.5  19.4 99.0 99.00
2009 07 16 01 00 177 11.1 11.8 99.00 99.00 99.00 999 1015.9  25.7  25.4  18.7 99.0 99.00
2009 07 16 02 00 183 10.8 12.4 99.00 99.00 99.00 999 1016.3  25.4  25.3  18.5 99.0 99.00
2009 07 16 03 00 183 12.2 13.5 99.00 99.00 99.00 999 1015.8  25.1  24.9  18.2 99.0 99.00
2009 07 16 04 00 181 12.1 13.5 99.00 99.00 99.00 999 1015.3  25.0  25.0  18.8 99.0 99.00
2009 07 16 05 00 184 11.9 13.0 99.00 99.00 99.00 999 1014.5  25.0  25.1  19.1 99.0 99.00
2009 07 16 06 00 191 12.3 13.3 99.00 99.00 99.00 999 1014.0  25.0  24.7  18.6 99.0 99.00
2009 07 16 07 00 195 10.8 12.0 99.00 99.00 99.00 999 1013.5  24.9  24.7  18.6 99.0 99.00
2009 07 16 08 00 205  9.0  9.9 99.00 99.00 99.00 999 1013.3  24.7  24.6  18.4 99.0 99.00
2009 07 16 09 00 201  7.6  8.4 99.00 99.00 99.00 999 1012.8  24.5  24.6  17.8 99.0 99.00
2009 07 16 10 00 209  4.2  4.6 99.00 99.00 99.00 999 1012.7  24.1  24.6  18.5 99.0 99.00
2009 07 16 11 00 226  4.9  5.5 99.00 99.00 99.00 999 1012.9  23.8  24.7  18.4 99.0 99.00
2009 07 16 12 00 212  4.4  5.0 99.00 99.00 99.00 999 1012.5  23.6  24.7  19.4 99.0 99.00
2009 07 16 13 00 235  5.6  6.2 99.00 99.00 99.00 999 1012.4  24.0  24.7  20.4 99.0 99.00
2009 07 16 14 00 227  3.2  3.4 99.00 99.00 99.00 999 1012.1  24.7  24.8  21.3 99.0 99.00
2009 07 16 15 00 233  3.5  3.8 99.00 99.00 99.00 999 1012.0  26.0  24.8  22.2 99.0 99.00
2009 07 16 16 00 253  2.9  3.3 99.00 99.00 99.00 999 1011.5  27.6  25.3  21.4 99.0 99.00
2009 07 16 17 00 248  1.1  1.3 99.00 99.00 99.00 999 1011.0  28.8  26.0  20.6 99.0 99.00
2009 07 16 18 00 180  2.8  4.2 99.00 99.00 99.00 999 1010.7  28.1  26.5  22.3 99.0 99.00
2009 07 16 19 00 167  6.5  7.2 99.00 99.00 99.00 999 1010.1  27.5  26.0  23.3 99.0 99.00
2009 07 16 20 00 176  7.8  8.4 99.00 99.00 99.00 999 1009.3  27.7  25.6  23.2 99.0 99.00
2009 07 16 21 00 169  7.0  7.5 99.00 99.00 99.00 999 1008.9  28.0  25.6  23.0 99.0 99.00
2009 07 16 22 00 171  6.2  6.8 99.00 99.00 99.00 999 1008.9  28.0  25.7  24.0 99.0 99.00
2009 07 16 23 00 190  5.9  6.2 99.00 99.00 99.00 999 1009.1  29.1  26.1  22.9 99.0 99.00
2009 07 17 00 00 194  5.1  5.4 99.00 99.00 99.00 999 1009.3  27.9  25.9  24.8 99.0 99.00
2009 07 17 01 00 227  6.9  7.4 99.00 99.00 99.00 999 1009.7  28.6  25.5  23.2 99.0 99.00
2009 07 17 02 00 241  6.5  7.1 99.00 99.00 99.00 999 1010.5  28.2  25.5  23.6 99.0 99.00
2009 07 17 03 00 256  4.9  5.3 99.00 99.00 99.00 999 1010.3  27.6  25.7  23.4 99.0 99.00
2009 07 17 04 00 251  5.3  5.9 99.00 99.00 99.00 999 1009.9  27.2  25.6  23.1 99.0 99.00
2009 07 17 05 00 279  5.0  5.4 99.00 99.00 99.00 999 1009.9  26.6  25.2  23.0 99.0 99.00
2009 07 17 06 00 268  2.7  3.2 99.00 99.00 99.00 999 1009.8  25.8  25.3  23.2 99.0 99.00
2009 07 17 07 00 255  4.7  5.4 99.00 99.00 99.00 999 1009.8  25.4  25.5  22.9 99.0 99.00
2009 07 17 08 00 273  3.7  3.9 99.00 99.00 99.00 999 1009.5  25.3  25.6  22.5 99.0 99.00
2009 07 17 09 00 315  3.8  4.4 99.00 99.00 99.00 999 1009.6  25.6  25.8  21.1 99.0 99.00
2009 07 17 10 00 285  5.0  5.3 99.00 99.00 99.00 999 1010.2  25.6  25.0  20.5 99.0 99.00
2009 07 17 11 00 304  3.1  3.4 99.00 99.00 99.00 999 1010.3  25.0  25.1  19.7 99.0 99.00
2009 07 17 12 00 274  0.9  1.1 99.00 99.00 99.00 999 1010.3  24.9  25.1  20.0 99.0 99.00
2009 07 17 13 00 154  1.9  2.1 99.00 99.00 99.00 999 1010.0  25.3  25.1  20.2 99.0 99.00
2009 07 17 14 00 175  2.6  2.7 99.00 99.00 99.00 999 1010.1  25.3  25.4  21.9 99.0 99.00
2009 07 17 15 00 193  3.1  3.2 99.00 99.00 99.00 999 1010.3  25.5  25.2  21.4 99.0 99.00
2009 07 17 16 00 182  2.0  2.1 99.00 99.00 99.00 999 1010.1  25.8  25.2  21.7 99.0 99.00
2009 07 17 17 00 174  1.9  2.1 99.00 99.00 99.00 999 1009.6  25.7  25.1  21.9 99.0 99.00
2009 07 17 18 00 143  2.5  2.7 99.00 99.00 99.00 999 1008.6  25.8  25.4  22.2 99.0 99.00
2009 07 17 19 00 161  1.7  1.8 99.00 99.00 99.00 999 1008.0  26.2  25.9  20.6 99.0 99.00
2009 07 17 20 00 289  1.0  1.2 99.00 99.00 99.00 999 1007.2  26.0  25.9  21.7 99.0 99.00
2009 07 17 21 00 325  2.9  3.3 99.00 99.00 99.00 999 1007.0  25.5  25.6  22.0 99.0 99.00
2009 07 17 22 00 337  2.9  3.1 99.00 99.00 99.00 999 1006.2  24.8  25.4  23.2 99.0 99.00
2009 07 17 23 00  21  5.7  6.3 99.00 99.00 99.00 999 1006.7  24.9  25.3  22.2 99.0 99.00
2009 07 18 00 00  30  8.1  8.6 99.00 99.00 99.00 999 1006.7  24.2  25.1  21.4 99.0 99.00
2009 07 18 01 00  43  3.8  4.1 99.00 99.00 99.00 999 1006.9  23.9  25.1  22.5 99.0 99.00
2009 07 18 02 00  93  1.5  1.7 99.00 99.00 99.00 999 1006.8  23.7  25.2  21.8 99.0 99.00
2009 07 18 03 00   2  2.1  2.3 99.00 99.00 99.00 999 1006.9  23.8  25.2  22.3 99.0 99.00
2009 07 18 04 00 352  3.2  3.7 99.00 99.00 99.00 999 1007.2  23.4  25.3  22.0 99.0 99.00
2009 07 18 05 00 261  3.6  3.8 99.00 99.00 99.00 999 1007.1  22.3  25.1  21.9 99.0 99.00
2009 07 18 06 00 303  4.9  5.6 99.00 99.00 99.00 999 1007.7  22.0  25.1  21.8 99.0 99.00
2009 07 18 07 00 303  4.8  5.5 99.00 99.00 99.00 999 1007.6  21.8  25.1  20.8 99.0 99.00
2009 07 18 08 00 290  4.2  4.6 99.00 99.00 99.00 999 1008.2  21.3  24.9  20.5 99.0 99.00
2009 07 18 09 00 284  5.2  6.3 99.00 99.00 99.00 999 1008.7  21.1  24.9  20.2 99.0 99.00
2009 07 18 10 00 319  4.3  4.9 99.00 99.00 99.00 999 1009.4  20.8  25.1  19.6 99.0 99.00
2009 07 18 11 00 320  5.9  6.8 99.00 99.00 99.00 999 1010.1  20.2  25.1  19.1 99.0 99.00
2009 07 18 12 00 318  6.2  7.1 99.00 99.00 99.00 999 1011.0  20.6  25.0  17.7 99.0 99.00
2009 07 18 13 00 322  4.7  5.1 99.00 99.00 99.00 999 1011.7  21.5  25.1  16.8 99.0 99.00
2009 07 18 14 00 319  4.8  5.5 99.00 99.00 99.00 999 1012.0  22.9  25.1 999.0 99.0 99.00
2009 07 18 15 00 295  8.2  9.3 99.00 99.00 99.00 999 1012.1  23.6  25.1 999.0 99.0 99.00
2009 07 18 16 00 298  7.6  8.8 99.00 99.00 99.00 999 1012.4  23.7  25.2  14.1 99.0 99.00
2009 07 18 17 00 308  5.2  7.0 99.00 99.00 99.00 999 1012.6  24.3  25.3  14.0 99.0 99.00
2009 07 18 18 00 309  4.8  6.1 99.00 99.00 99.00 999 1012.4  25.0  25.4  13.9 99.0 99.00
2009 07 18 19 00 283  5.4  6.3 99.00 99.00 99.00 999 1012.4  25.3  25.3  14.1 99.0 99.00
2009 07 18 20 00 299  4.8  5.4 99.00 99.00 99.00 999 1012.3  25.8  25.4  12.1 99.0 99.00
2009 07 18 21 00 306  5.5  6.5 99.00 99.00 99.00 999 1012.5  25.9  25.6  12.8 99.0 99.00
2009 07 18 22 00 314  3.3  4.4 99.00 99.00 99.00 999 1013.0  25.9  25.5  12.9 99.0 99.00
2009 07 18 23 00 291  3.9  4.7 99.00 99.00 99.00 999 1013.6  26.0  25.4  13.7 99.0 99.00
2009 07 19 00 00 302  5.0  5.7 99.00 99.00 99.00 999 1014.4  25.8  25.4  13.5 99.0 99.00
2009 07 19 01 00 319  5.8  6.8 99.00 99.00 99.00 999 1015.0  24.8  25.2  12.1 99.0 99.00
2009 07 19 02 00 318  3.4  4.0 99.00 99.00 99.00 999 1016.1  24.1  25.1  12.7 99.0 99.00
2009 07 19 03 00 317  5.1  5.8 99.00 99.00 99.00 999 1016.6  23.4  25.2  12.9 99.0 99.00
2009 07 19 04 00 315  5.6  6.2 99.00 99.00 99.00 999 1016.9  22.8  25.2  13.1 99.0 99.00
2009 07 19 05 00 321  5.7  6.2 99.00 99.00 99.00 999 1017.1  21.6  25.2  13.3 99.0 99.00
2009 07 19 06 00 327  4.3  4.7 99.00 99.00 99.00 999 1017.4  21.3  25.1  13.9 99.0 99.00
2009 07 19 07 00 326  2.9  3.4 99.00 99.00 99.00 999 1017.5  20.6  25.0  14.0 99.0 99.00
2009 07 19 08 00 317  2.9  3.2 99.00 99.00 99.00 999 1018.0  20.5  24.9  14.0 99.0 99.00
2009 07 19 09 00 309  3.4  4.0 99.00 99.00 99.00 999 1018.5  20.0  24.8  14.5 99.0 99.00
2009 07 19 10 00 322  4.4  4.9 99.00 99.00 99.00 999 1018.9  19.7  24.8  14.5 99.0 99.00
2009 07 19 11 00 334  2.6  3.1 99.00 99.00 99.00 999 1019.5  19.5  24.9  14.3 99.0 99.00
2009 07 19 12 00 339  2.9  3.2 99.00 99.00 99.00 999 1019.9  19.8  24.8  14.2 99.0 99.00
2009 07 19 13 00 355  4.2  5.0 99.00 99.00 99.00 999 1020.5  21.2  24.6  14.4 99.0 99.00
2009 07 19 14 00  41  2.8  3.9 99.00 99.00 99.00 999 1020.7  21.5  24.8  14.4 99.0 99.00
2009 07 19 15 00  35  2.8  3.7 99.00 99.00 99.00 999 1020.9  21.8  24.8  15.3 99.0 99.00
2009 07 19 16 00  39  1.8  2.2 99.00 99.00 99.00 999 1020.8  22.5  25.0  14.3 99.0 99.00
2009 07 19 17 00  86  0.2  0.4 99.00 99.00 99.00 999 1020.6  24.9  25.1  14.3 99.0 99.00
2009 07 19 18 00 153  0.8  0.9 99.00 99.00 99.00 999 1020.2  23.8  25.0  14.4 99.0 99.00
2009 07 19 19 00 143  1.9  2.3 99.00 99.00 99.00 999 1020.1  24.3  25.1  12.8 99.0 99.00
2009 07 19 20 00 166  3.4  3.8 99.00 99.00 99.00 999 1019.8  24.8  25.6  12.6 99.0 99.00
2009 07 19 21 00 165  2.4  2.6 99.00 99.00 99.00 999 1019.7  25.3  25.9  11.8 99.0 99.00
2009 07 19 22 00 131  1.6  1.9 99.00 99.00 99.00 999 1019.7  25.7  26.1  14.1 99.0 99.00
2009 07 19 23 00 154  1.2  1.4 99.00 99.00 99.00 999 1019.6  25.9  25.9  14.1 99.0 99.00
2009 07 20 00 00 161  2.5  2.7 99.00 99.00 99.00 999 1019.8  25.6  25.5  14.5 99.0 99.00
2009 07 20 01 00 156  1.6  1.8 99.00 99.00 99.00 999 1019.9  25.4  25.5  15.4 99.0 99.00
2009 07 20 02 00 126  1.0  1.2 99.00 99.00 99.00 999 1020.3  25.3  25.5  15.5 99.0 99.00
2009 07 20 03 00 121  5.0  5.5 99.00 99.00 99.00 999 1020.4  24.2  25.2  17.9 99.0 99.00
2009 07 20 04 00 134  5.5  5.8 99.00 99.00 99.00 999 1020.6  23.6  25.4  18.7 99.0 99.00
2009 07 20 05 00 140  4.2  4.5 99.00 99.00 99.00 999 1020.6  23.3  25.7  20.1 99.0 99.00
2009 07 20 06 00 146  5.3  5.8 99.00 99.00 99.00 999 1020.5  23.0  25.6  20.7 99.0 99.00
2009 07 20 07 00 148  2.6  3.1 99.00 99.00 99.00 999 1020.3  22.7  25.2  20.6 99.0 99.00
2009 07 20 08 00 132  1.6  1.9 99.00 99.00 99.00 999 1020.3  22.1  25.2  20.6 99.0 99.00
2009 07 20 09 00 132  2.7  3.1 99.00 99.00 99.00 999 1020.2  22.3  25.3  20.9 99.0 99.00
2009 07 20 10 00 122  2.4  2.7 99.00 99.00 99.00 999 1020.3  22.5  25.3  20.1 99.0 99.00
2009 07 20 11 00  67  2.8  3.1 99.00 99.00 99.00 999 1020.5  22.4  25.2  20.7 99.0 99.00
2009 07 20 12 00  57  2.9  3.2 99.00 99.00 99.00 999 1021.0  22.1  25.4  20.8 99.0 99.00
2009 07 20 13 00  70  3.8  4.3 99.00 99.00 99.00 999 1021.2  22.1  25.5  19.6 99.0 99.00
2009 07 20 14 00  65  2.6  3.0 99.00 99.00 99.00 999 1021.2  23.1  25.3  17.8 99.0 99.00
2009 07 20 15 00  56  2.7  3.0 99.00 99.00 99.00 999 1021.2  23.5  25.3  18.7 99.0 99.00
2009 07 20 16 00  71  4.3  5.0 99.00 99.00 99.00 999 1021.0  24.4  25.3  17.3 99.0 99.00
2009 07 20 17 00  95  3.9  4.3 99.00 99.00 99.00 999 1020.7  25.3  25.5  17.6 99.0 99.00
