#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 02 27 16 00  63  5.4  6.5 99.00 99.00 99.00 999 1028.7   0.1   3.8  -7.2 99.0 99.00
2019 02 27 17 00  77  4.4  5.3 99.00 99.00 99.00 999 1027.8   0.8   3.8  -6.7 99.0 99.00
2019 02 27 18 00  83  3.9  4.5 99.00 99.00 99.00 999 1025.9   1.3   3.8  -6.0 99.0 99.00
2019 02 27 19 00  67  2.4  2.8 99.00 99.00 99.00 999 1024.5   1.9   3.8  -5.3 99.0 99.00
2019 02 27 20 00  61  1.9  2.1 99.00 99.00 99.00 999 1022.5   2.4   3.8  -4.6 99.0 99.00
2019 02 27 21 00 286  1.5  1.6 99.00 99.00 99.00 999 1021.7   2.8   3.8  -3.7 99.0 99.00
2019 02 27 22 00 276  1.6  1.7 99.00 99.00 99.00 999 1021.0   3.0   3.9  -2.9 99.0 99.00
2019 02 27 23 00 269  1.5  1.8 99.00 99.00 99.00 999 1020.4   3.0   3.9  -2.9 99.0 99.00
2019 02 28 00 00  57  0.0  0.0 99.00 99.00 99.00 999 1019.8   3.1   3.9  -2.9 99.0 99.00
2019 02 28 01 00  89  1.2  1.4 99.00 99.00 99.00 999 1019.1   3.1   3.9  -2.1 99.0 99.00
2019 02 28 02 00 127  4.6  4.8 99.00 99.00 99.00 999 1018.1   3.4   3.9  -0.7 99.0 99.00
2019 02 28 03 00 140  3.2  3.7 99.00 99.00 99.00 999 1017.6   3.6   3.9   0.6 99.0 99.00
2019 02 28 04 00 140  4.2  4.6 99.00 99.00 99.00 999 1016.8   3.7   3.8   2.1 99.0 99.00
2019 02 28 05 00 145  4.6  4.9 99.00 99.00 99.00 999 1015.5   3.7   3.8   1.8 99.0 99.00
2019 02 28 06 00 150  4.5  4.8 99.00 99.00 99.00 999 1015.0   3.7   3.8   2.8 99.0 99.00
2019 02 28 07 00 145  0.8  1.1 99.00 99.00 99.00 999 1015.0   3.8   3.8   3.4 99.0 99.00
2019 02 28 08 00 342  1.9  2.1 99.00 99.00 99.00 999 1015.1   3.7   3.8   3.5 99.0 99.00
2019 02 28 09 00 355  4.1  4.7 99.00 99.00 99.00 999 1015.9   3.7   3.8   3.3 99.0 99.00
2019 02 28 10 00 360  5.6  6.1 99.00 99.00 99.00 999 1016.5   3.5   3.9   3.2 99.0 99.00
2019 02 28 11 00   2  4.1  4.3 99.00 99.00 99.00 999 1017.8   3.1   3.9   2.9 99.0 99.00
2019 02 28 12 00 354  3.8  4.1 99.00 99.00 99.00 999 1018.8   3.4   3.8   2.4 99.0 99.00
2019 02 28 13 00   9  2.7  3.3 99.00 99.00 99.00 999 1020.2   3.6   3.9   2.1 99.0 99.00
2019 02 28 14 00 350  9.2 10.5 99.00 99.00 99.00 999 1021.1   4.3   3.9  -1.7 99.0 99.00
2019 02 28 15 00 348  8.4  9.1 99.00 99.00 99.00 999 1021.7   4.1   3.9  -2.5 99.0 99.00
2019 02 28 16 00  23  9.8 10.8 99.00 99.00 99.00 999 1021.8   3.0   4.0  -2.8 99.0 99.00
2019 02 28 17 00  23  9.1  9.7 99.00 99.00 99.00 999 1022.4   2.8   4.2  -4.2 99.0 99.00
2019 02 28 18 00  26  8.1  8.6 99.00 99.00 99.00 999 1022.4   2.9   4.3  -6.6 99.0 99.00
2019 02 28 19 00  34  7.2  7.6 99.00 99.00 99.00 999 1022.2   3.3   4.3  -6.7 99.0 99.00
2019 02 28 20 00  28  7.6  7.9 99.00 99.00 99.00 999 1022.1   3.7   4.2  -5.6 99.0 99.00
2019 02 28 21 00  18  5.7  6.1 99.00 99.00 99.00 999 1022.7   4.1   4.2  -4.5 99.0 99.00
2019 02 28 22 00  47  7.7  8.2 99.00 99.00 99.00 999 1022.5   4.3   4.2  -5.3 99.0 99.00
2019 02 28 23 00  46  6.1  6.7 99.00 99.00 99.00 999 1023.3   3.8   4.3  -7.4 99.0 99.00
2019 03 01 00 00  44  5.6  6.1 99.00 99.00 99.00 999 1023.4   3.4   4.2  -7.0 99.0 99.00
2019 03 01 01 00  38  4.7  5.0 99.00 99.00 99.00 999 1024.1   3.0   4.2  -6.3 99.0 99.00
2019 03 01 02 00  65  5.8  6.6 99.00 99.00 99.00 999 1023.7   2.7   4.2  -6.7 99.0 99.00
2019 03 01 03 00  56  4.8  5.5 99.00 99.00 99.00 999 1024.8   2.7   4.2  -6.8 99.0 99.00
2019 03 01 04 00  92  6.2  6.5 99.00 99.00 99.00 999 1024.9   2.3   4.1  -4.7 99.0 99.00
2019 03 01 05 00 105  7.6  8.4 99.00 99.00 99.00 999 1023.9   2.2   4.3  -3.7 99.0 99.00
2019 03 01 06 00 105  5.1  5.8 99.00 99.00 99.00 999 1024.8   2.2   4.1  -3.7 99.0 99.00
2019 03 01 07 00  63  4.5  4.8 99.00 99.00 99.00 999 1024.9   0.9   4.0  -2.0 99.0 99.00
2019 03 01 08 00  30  5.3  5.7 99.00 99.00 99.00 999 1024.7   0.1   4.0   0.1 99.0 99.00
2019 03 01 09 00  35  6.4  7.0 99.00 99.00 99.00 999 1024.7   0.0   4.0   0.0 99.0 99.00
2019 03 01 10 00  40  6.0  6.9 99.00 99.00 99.00 999 1025.5   0.2   4.0   0.2 99.0 99.00
2019 03 01 11 00  46  6.2  7.0 99.00 99.00 99.00 999 1025.1  -0.1   4.1  -0.1 99.0 99.00
2019 03 01 12 00  46  5.9  6.8 99.00 99.00 99.00 999 1025.3  -0.2   4.0  -0.2 99.0 99.00
2019 03 01 13 00  55  4.8  5.6 99.00 99.00 99.00 999 1025.9  -0.2   4.0  -0.2 99.0 99.00
2019 03 01 14 00  50  5.1  5.8 99.00 99.00 99.00 999 1026.5  -0.1   4.0  -0.4 99.0 99.00
2019 03 01 15 00  54  5.1  5.8 99.00 99.00 99.00 999 1026.3   0.0   4.0  -0.2 99.0 99.00
2019 03 01 16 00  51  5.0  5.8 99.00 99.00 99.00 999 1026.5   0.4   4.0   0.0 99.0 99.00
2019 03 01 17 00  43  4.9  5.6 99.00 99.00 99.00 999 1025.8   0.9   4.0   0.1 99.0 99.00
2019 03 01 18 00  20  4.2  4.9 99.00 99.00 99.00 999 1025.5   1.2   4.0   0.0 99.0 99.00
2019 03 01 19 00   9  5.8  6.4 99.00 99.00 99.00 999 1024.8   1.0   4.0   0.5 99.0 99.00
2019 03 01 20 00  19  5.6  6.1 99.00 99.00 99.00 999 1024.2   1.2   4.0   0.4 99.0 99.00
2019 03 01 21 00  35  5.4  5.8 99.00 99.00 99.00 999 1023.5   1.4   4.0   0.4 99.0 99.00
2019 03 01 22 00  32  5.7  6.7 99.00 99.00 99.00 999 1022.9   1.4   4.0   1.1 99.0 99.00
2019 03 01 23 00  25  7.8  8.9 99.00 99.00 99.00 999 1022.3   1.2   4.0   1.2 99.0 99.00
2019 03 02 00 00  35  6.7  7.6 99.00 99.00 99.00 999 1022.6   1.4   3.9   1.4 99.0 99.00
2019 03 02 01 00  27  6.4  7.0 99.00 99.00 99.00 999 1022.2   1.5   4.0   1.5 99.0 99.00
2019 03 02 02 00 351  5.8  6.6 99.00 99.00 99.00 999 1022.3   1.6   4.0   1.6 99.0 99.00
2019 03 02 03 00  23  7.4  8.2 99.00 99.00 99.00 999 1020.9   1.5   3.9   1.5 99.0 99.00
2019 03 02 04 00  24  8.0  8.8 99.00 99.00 99.00 999 1019.2   1.3   3.9   1.3 99.0 99.00
2019 03 02 05 00  10  8.1  8.8 99.00 99.00 99.00 999 1018.2   1.5   3.9   1.5 99.0 99.00
2019 03 02 06 00   7  6.7  8.1 99.00 99.00 99.00 999 1018.3   1.7   3.9   1.7 99.0 99.00
2019 03 02 07 00 347  6.9  7.5 99.00 99.00 99.00 999 1018.1   1.7   3.9   1.7 99.0 99.00
2019 03 02 08 00 325  6.8  7.5 99.00 99.00 99.00 999 1017.9   1.5   3.9   1.5 99.0 99.00
2019 03 02 09 00 338  6.9  7.4 99.00 99.00 99.00 999 1017.3   1.4   3.9   1.4 99.0 99.00
2019 03 02 10 00 345  6.6  7.2 99.00 99.00 99.00 999 1017.8   1.5   3.9   1.5 99.0 99.00
2019 03 02 11 00 341  5.5  6.0 99.00 99.00 99.00 999 1018.3   1.4   3.8   1.4 99.0 99.00
2019 03 02 12 00 330  4.8  5.3 99.00 99.00 99.00 999 1018.7   1.3   3.8   1.3 99.0 99.00
2019 03 02 13 00 336  4.9  5.4 99.00 99.00 99.00 999 1018.9   1.4   3.8   1.4 99.0 99.00
2019 03 02 14 00 322  4.2  4.6 99.00 99.00 99.00 999 1019.5   1.8   3.8   1.8 99.0 99.00
2019 03 02 15 00 333  2.8  3.2 99.00 99.00 99.00 999 1019.6   2.0   3.9   2.0 99.0 99.00
2019 03 02 16 00 272  3.4  3.8 99.00 99.00 99.00 999 1020.2   2.3   3.9   2.2 99.0 99.00
2019 03 02 17 00 291  2.4  2.9 99.00 99.00 99.00 999 1019.6   2.8   3.9   2.2 99.0 99.00
2019 03 02 18 00 283  3.8  4.4 99.00 99.00 99.00 999 1019.8   3.5   3.9   2.4 99.0 99.00
2019 03 02 19 00 289  3.9  4.3 99.00 99.00 99.00 999 1019.4   4.7   3.9   1.8 99.0 99.00
2019 03 02 20 00 313  4.7  5.4 99.00 99.00 99.00 999 1019.6   5.4   4.0   1.5 99.0 99.00
2019 03 02 21 00 351  3.9  4.4 99.00 99.00 99.00 999 1018.8   5.5   4.0   1.1 99.0 99.00
2019 03 02 22 00 347  4.5  5.0 99.00 99.00 99.00 999 1018.9   6.1   4.1   1.1 99.0 99.00
2019 03 02 23 00  13  3.2  3.4 99.00 99.00 99.00 999 1019.7   5.2   4.1   1.2 99.0 99.00
2019 03 03 00 00   5  2.5  2.6 99.00 99.00 99.00 999 1020.5   5.4   4.1   1.3 99.0 99.00
2019 03 03 01 00  99  0.5  0.6 99.00 99.00 99.00 999 1021.3   5.2   4.1   1.4 99.0 99.00
2019 03 03 02 00 158  2.9  3.4 99.00 99.00 99.00 999 1021.6   4.3   4.1   3.9 99.0 99.00
2019 03 03 03 00 170  3.7  4.1 99.00 99.00 99.00 999 1022.0   4.3   4.0   4.3 99.0 99.00
2019 03 03 04 00 178  4.2  4.4 99.00 99.00 99.00 999 1021.8   4.8   4.0   3.2 99.0 99.00
2019 03 03 05 00 252  3.0  3.7 99.00 99.00 99.00 999 1021.4   5.4   4.0   2.0 99.0 99.00
2019 03 03 06 00 288  2.9  3.1 99.00 99.00 99.00 999 1021.1   5.7   4.0   1.1 99.0 99.00
2019 03 03 07 00 281  2.2  2.7 99.00 99.00 99.00 999 1020.8   5.8   4.0   0.1 99.0 99.00
2019 03 03 08 00 216  3.5  3.8 99.00 99.00 99.00 999 1020.9   5.7   4.0  -0.7 99.0 99.00
2019 03 03 09 00 251  2.9  3.0 99.00 99.00 99.00 999 1020.8   5.6   4.0  -1.6 99.0 99.00
2019 03 03 10 00 287  2.4  2.5 99.00 99.00 99.00 999 1021.1   5.1   4.0  -1.3 99.0 99.00
2019 03 03 11 00 320  2.8  2.9 99.00 99.00 99.00 999 1021.5   5.0   4.0  -1.4 99.0 99.00
2019 03 03 12 00  13  3.4  3.7 99.00 99.00 99.00 999 1021.9   4.3   4.0   1.3 99.0 99.00
2019 03 03 13 00  35  4.6  4.7 99.00 99.00 99.00 999 1022.5   4.0   4.0   0.0 99.0 99.00
2019 03 03 14 00  17  4.9  5.3 99.00 99.00 99.00 999 1022.6   3.6   4.0  -1.8 99.0 99.00
2019 03 03 15 00  19  5.2  5.8 99.00 99.00 99.00 999 1022.4   3.3   4.0  -3.3 99.0 99.00
2019 03 03 16 00  22  3.8  4.1 99.00 99.00 99.00 999 1021.6   3.2   4.0  -2.8 99.0 99.00
2019 03 03 17 00   5  2.9  3.3 99.00 99.00 99.00 999 1020.7   3.1   4.1  -1.6 99.0 99.00
2019 03 03 18 00   4  3.8  4.2 99.00 99.00 99.00 999 1019.1   3.0   4.0  -1.3 99.0 99.00
2019 03 03 19 00   9  4.8  5.1 99.00 99.00 99.00 999 1017.9   1.9   4.0   0.8 99.0 99.00
2019 03 03 20 00  16  5.5  5.9 99.00 99.00 99.00 999 1016.8   0.9   4.0   0.9 99.0 99.00
2019 03 03 21 00  31  5.6  5.9 99.00 99.00 99.00 999 1015.5   1.1   4.0   1.1 99.0 99.00
2019 03 03 22 00  47  6.3  7.0 99.00 99.00 99.00 999 1013.7   1.8   4.0   1.8 99.0 99.00
2019 03 03 23 00  47  5.0  5.7 99.00 99.00 99.00 999 1013.0   2.1   4.0   2.1 99.0 99.00
2019 03 04 00 00  51  5.5  6.0 99.00 99.00 99.00 999 1012.1   2.3   4.0   2.3 99.0 99.00
2019 03 04 01 00   5  7.6  8.1 99.00 99.00 99.00 999 1011.6   2.2   4.0   2.2 99.0 99.00
2019 03 04 02 00  15  8.1  8.8 99.00 99.00 99.00 999 1010.7   2.3   4.0   2.3 99.0 99.00
2019 03 04 03 00  48 10.7 11.8 99.00 99.00 99.00 999 1008.6   2.0   4.0   2.0 99.0 99.00
2019 03 04 04 00 354  7.9  8.8 99.00 99.00 99.00 999 1008.3   2.3   3.9   2.3 99.0 99.00
2019 03 04 05 00 351  9.9 10.9 99.00 99.00 99.00 999 1006.7   2.2   3.9   2.2 99.0 99.00
2019 03 04 06 00 348  8.1  9.2 99.00 99.00 99.00 999 1007.1   2.2   3.9   2.2 99.0 99.00
2019 03 04 07 00 327  6.6  7.0 99.00 99.00 99.00 999 1007.2   1.9   3.9   1.9 99.0 99.00
2019 03 04 08 00 314  7.9  8.9 99.00 99.00 99.00 999 1006.9   1.9   3.9   1.9 99.0 99.00
2019 03 04 09 00 303  7.5  8.5 99.00 99.00 99.00 999 1007.7   2.0   3.9   2.0 99.0 99.00
2019 03 04 10 00 307  9.0 10.0 99.00 99.00 99.00 999 1009.1   1.9   3.9   1.8 99.0 99.00
2019 03 04 11 00 304  7.3  8.1 99.00 99.00 99.00 999 1010.4   2.0   3.9   0.4 99.0 99.00
2019 03 04 12 00 308  7.1  8.0 99.00 99.00 99.00 999 1011.6   1.7   3.8  -1.2 99.0 99.00
2019 03 04 13 00 301  7.0  8.0 99.00 99.00 99.00 999 1012.9   2.0   3.8  -2.3 99.0 99.00
2019 03 04 14 00 313  9.6 10.7 99.00 99.00 99.00 999 1013.4   2.2   3.8  -2.6 99.0 99.00
2019 03 04 15 00 310  9.2 10.6 99.00 99.00 99.00 999 1014.3   2.5   3.8  -4.4 99.0 99.00
2019 03 04 16 00 293 10.5 11.6 99.00 99.00 99.00 999 1014.2   2.2   3.9  -5.6 99.0 99.00
2019 03 04 17 00 290  8.5  9.3 99.00 99.00 99.00 999 1014.5   2.1   4.0  -5.6 99.0 99.00
2019 03 04 18 00 300 10.7 11.6 99.00 99.00 99.00 999 1014.6   1.9   4.1  -7.2 99.0 99.00
2019 03 04 19 00 284  8.4  9.4 99.00 99.00 99.00 999 1014.3   2.1   4.2  -8.2 99.0 99.00
2019 03 04 20 00 290  5.0  7.1 99.00 99.00 99.00 999 1014.6   2.5   4.3  -8.4 99.0 99.00
2019 03 04 21 00 303  6.2  6.9 99.00 99.00 99.00 999 1015.0   3.2   4.2  -8.2 99.0 99.00
2019 03 04 22 00 288  8.1 10.0 99.00 99.00 99.00 999 1015.4   3.6   4.2  -9.0 99.0 99.00
2019 03 04 23 00 295  5.6  6.5 99.00 99.00 99.00 999 1015.9   3.4   4.1  -9.3 99.0 99.00
2019 03 05 00 00 300  5.2  6.5 99.00 99.00 99.00 999 1016.7   2.9   4.1 -10.0 99.0 99.00
2019 03 05 01 00 296  7.2  8.5 99.00 99.00 99.00 999 1017.7   2.0   4.2 -10.9 99.0 99.00
2019 03 05 02 00 304  3.8  4.1 99.00 99.00 99.00 999 1018.6   1.2   4.2 -10.8 99.0 99.00
2019 03 05 03 00 295  8.1  8.8 99.00 99.00 99.00 999 1019.4   0.3   4.0 -10.3 99.0 99.00
2019 03 05 04 00 298  8.1  8.8 99.00 99.00 99.00 999 1019.5  -0.5   4.0 -11.8 99.0 99.00
2019 03 05 05 00 293  9.8 10.9 99.00 99.00 99.00 999 1019.8  -0.6   3.9 -11.2 99.0 99.00
2019 03 05 06 00 296  7.3  8.9 99.00 99.00 99.00 999 1020.5  -1.0   3.9 -11.4 99.0 99.00
2019 03 05 07 00 290  6.8  7.9 99.00 99.00 99.00 999 1020.2  -1.4   3.8 -11.6 99.0 99.00
2019 03 05 08 00 302  5.7  7.1 99.00 99.00 99.00 999 1020.4  -1.7   3.9 -11.7 99.0 99.00
2019 03 05 09 00 309  6.7  7.2 99.00 99.00 99.00 999 1020.5  -2.1   3.8 -11.2 99.0 99.00
2019 03 05 10 00 307  4.3  5.1 99.00 99.00 99.00 999 1021.4  -2.2   3.8 -11.2 99.0 99.00
2019 03 05 11 00 320  3.1  3.6 99.00 99.00 99.00 999 1021.4  -2.1   3.8 -11.8 99.0 99.00
2019 03 05 12 00 342  3.5  4.4 99.00 99.00 99.00 999 1021.2  -2.3   3.7 -12.6 99.0 99.00
2019 03 05 13 00 347  4.5  4.9 99.00 99.00 99.00 999 1021.5  -2.6   3.5 -11.6 99.0 99.00
2019 03 05 14 00 355  3.1  3.5 99.00 99.00 99.00 999 1021.6  -2.5   3.7 -11.7 99.0 99.00
2019 03 05 15 00  57  0.0  0.0 99.00 99.00 99.00 999 1021.3  -1.4   3.8 -12.6 99.0 99.00
2019 03 05 16 00 171  1.8  2.5 99.00 99.00 99.00 999 1020.5  -1.8   3.9 -12.6 99.0 99.00
2019 03 05 17 00 133  3.2  3.9 99.00 99.00 99.00 999 1019.6  -1.4   3.9 -10.6 99.0 99.00
2019 03 05 18 00 134  4.8  5.5 99.00 99.00 99.00 999 1018.4  -1.1   3.9  -9.9 99.0 99.00
2019 03 05 19 00 131  5.7  6.2 99.00 99.00 99.00 999 1017.0  -0.2   4.1  -8.4 99.0 99.00
2019 03 05 20 00 143  6.4  6.7 99.00 99.00 99.00 999 1016.1   0.7   4.4  -7.9 99.0 99.00
2019 03 05 21 00 155  5.8  6.3 99.00 99.00 99.00 999 1015.2   1.2   4.1  -8.2 99.0 99.00
2019 03 05 22 00 160  5.1  5.8 99.00 99.00 99.00 999 1014.9   1.7   4.2  -7.9 99.0 99.00
2019 03 05 23 00 156  4.7  5.1 99.00 99.00 99.00 999 1015.0   1.9   4.2  -6.7 99.0 99.00
2019 03 06 00 00 159  5.4  5.9 99.00 99.00 99.00 999 1015.6   2.2   4.2  -5.0 99.0 99.00
2019 03 06 01 00 179  4.5  5.1 99.00 99.00 99.00 999 1016.4   2.2   4.1  -3.2 99.0 99.00
2019 03 06 02 00 299  8.4 10.0 99.00 99.00 99.00 999 1017.6   1.2   4.1 -12.4 99.0 99.00
2019 03 06 03 00 301 10.6 12.0 99.00 99.00 99.00 999 1019.1  -0.2   4.2 -12.5 99.0 99.00
2019 03 06 04 00 298 10.5 12.7 99.00 99.00 99.00 999 1020.1  -1.3   4.0 -12.9 99.0 99.00
2019 03 06 05 00 297  7.7  8.6 99.00 99.00 99.00 999 1020.6  -2.4   3.9 -14.6 99.0 99.00
2019 03 06 06 00 316  8.3 10.5 99.00 99.00 99.00 999 1021.1  -2.8   3.9 -13.8 99.0 99.00
2019 03 06 07 00 313  6.3  7.3 99.00 99.00 99.00 999 1021.5  -3.2   3.8 -13.2 99.0 99.00
2019 03 06 08 00 299  8.9 10.3 99.00 99.00 99.00 999 1021.9  -3.8   3.7 -13.9 99.0 99.00
2019 03 06 09 00 313  8.3  9.4 99.00 99.00 99.00 999 1022.4  -4.4   3.6 -12.3 99.0 99.00
2019 03 06 10 00 298  7.9  8.9 99.00 99.00 99.00 999 1023.6  -4.9   3.5 -16.1 99.0 99.00
2019 03 06 11 00 300  7.7  9.4 99.00 99.00 99.00 999 1024.2  -5.5   3.5 -15.8 99.0 99.00
2019 03 06 12 00 298 11.2 13.0 99.00 99.00 99.00 999 1025.2  -5.9   3.5 -16.0 99.0 99.00
2019 03 06 13 00 300 10.1 11.6 99.00 99.00 99.00 999 1026.1  -6.0   3.4 -17.0 99.0 99.00
2019 03 06 14 00 299  6.9  8.6 99.00 99.00 99.00 999 1026.4  -5.5   3.4 -17.5 99.0 99.00
2019 03 06 15 00 304  7.8  9.2 99.00 99.00 99.00 999 1026.5  -4.9   3.4 -17.5 99.0 99.00
2019 03 06 16 00 278  9.7 10.9 99.00 99.00 99.00 999 1026.0  -4.3   3.5 -15.7 99.0 99.00
2019 03 06 17 00 277  6.8  7.9 99.00 99.00 99.00 999 1026.1  -4.2   3.6 -16.4 99.0 99.00
2019 03 06 18 00 269  8.0  8.9 99.00 99.00 99.00 999 1025.5  -3.4   3.7 -15.0 99.0 99.00
2019 03 06 19 00 289  8.3  9.6 99.00 99.00 99.00 999 1025.0  -3.1   3.7 -16.4 99.0 99.00
2019 03 06 20 00 285 10.8 12.6 99.00 99.00 99.00 999 1024.5  -2.3   3.7 -16.4 99.0 99.00
2019 03 06 21 00 282  9.5 11.3 99.00 99.00 99.00 999 1024.7  -1.8   3.6 -16.3 99.0 99.00
2019 03 06 22 00 271  9.9 10.9 99.00 99.00 99.00 999 1024.9  -1.4   3.7 -15.2 99.0 99.00
2019 03 06 23 00 265  7.7  8.6 99.00 99.00 99.00 999 1025.6  -1.6   3.8 -15.2 99.0 99.00
2019 03 07 00 00 300  7.2  8.2 99.00 99.00 99.00 999 1026.0  -1.9   3.7 -15.7 99.0 99.00
2019 03 07 01 00 310  5.7  6.1 99.00 99.00 99.00 999 1026.7  -2.2   3.6 -15.3 99.0 99.00
2019 03 07 02 00 309  4.4  5.3 99.00 99.00 99.00 999 1027.2  -2.5   3.5 -14.5 99.0 99.00
2019 03 07 03 00 310  5.6  6.3 99.00 99.00 99.00 999 1027.9  -2.8   3.6 -15.0 99.0 99.00
2019 03 07 04 00 310  5.9  6.6 99.00 99.00 99.00 999 1028.3  -3.1   3.4 -15.1 99.0 99.00
2019 03 07 05 00 281  5.0  5.9 99.00 99.00 99.00 999 1028.4  -3.2   3.4 -13.7 99.0 99.00
2019 03 07 06 00 314  1.9  2.6 99.00 99.00 99.00 999 1028.0  -3.2   3.4 -14.2 99.0 99.00
2019 03 07 07 00 285  1.6  2.3 99.00 99.00 99.00 999 1027.9  -3.1   3.4 -13.7 99.0 99.00
2019 03 07 08 00 319  4.1  4.7 99.00 99.00 99.00 999 1027.7  -3.0   3.4 -14.0 99.0 99.00
2019 03 07 09 00 321  4.1  4.6 99.00 99.00 99.00 999 1027.7  -2.9   3.5 -12.8 99.0 99.00
2019 03 07 10 00 249  2.6  3.8 99.00 99.00 99.00 999 1027.8  -3.1   3.5 -12.2 99.0 99.00
2019 03 07 11 00 253  3.2  3.7 99.00 99.00 99.00 999 1028.5  -3.2   3.4 -13.1 99.0 99.00
2019 03 07 12 00 209  5.5  6.2 99.00 99.00 99.00 999 1028.8  -3.3   3.4 -12.3 99.0 99.00
2019 03 07 13 00 209  5.1  5.7 99.00 99.00 99.00 999 1029.3  -2.8   3.2 -11.9 99.0 99.00
2019 03 07 14 00 212  4.9  5.6 99.00 99.00 99.00 999 1029.6  -2.3   3.1 -12.3 99.0 99.00
2019 03 07 15 00 219  5.6  6.3 99.00 99.00 99.00 999 1029.1  -1.2   3.3 -11.7 99.0 99.00
2019 03 07 16 00 205  5.3  6.4 99.00 99.00 99.00 999 1028.4   0.1   3.4 -11.9 99.0 99.00
2019 03 07 17 00 238  8.0  9.6 99.00 99.00 99.00 999 1028.2   1.2   3.4 -11.1 99.0 99.00
2019 03 07 18 00 258  7.2  8.1 99.00 99.00 99.00 999 1027.6   1.7   3.5 -12.6 99.0 99.00
2019 03 07 19 00 280  5.5  6.3 99.00 99.00 99.00 999 1026.8   2.4   3.6 -12.4 99.0 99.00
2019 03 07 20 00 262  6.7  7.5 99.00 99.00 99.00 999 1026.4   3.3   3.7 -11.1 99.0 99.00
2019 03 07 21 00 284  5.0  5.9 99.00 99.00 99.00 999 1026.5   4.1   3.5 -12.3 99.0 99.00
2019 03 07 22 00 280  4.6  5.2 99.00 99.00 99.00 999 1026.6   4.5   3.5 -11.6 99.0 99.00
2019 03 07 23 00 306  4.7  5.4 99.00 99.00 99.00 999 1027.3   4.2   3.6 -11.7 99.0 99.00
2019 03 08 00 00 322  3.7  4.4 99.00 99.00 99.00 999 1027.9   3.7   3.8 -10.0 99.0 99.00
2019 03 08 01 00 335  4.3  4.8 99.00 99.00 99.00 999 1028.4   3.4   3.8 -10.6 99.0 99.00
2019 03 08 02 00  14  4.6  4.9 99.00 99.00 99.00 999 1028.8   2.6   3.7  -8.3 99.0 99.00
2019 03 08 03 00  74  3.1  3.7 99.00 99.00 99.00 999 1029.7   2.4   3.6  -7.2 99.0 99.00
2019 03 08 04 00  71  2.5  2.9 99.00 99.00 99.00 999 1030.3   2.1   3.6  -8.0 99.0 99.00
2019 03 08 05 00  61  2.2  2.4 99.00 99.00 99.00 999 1030.2   1.9   3.5  -6.6 99.0 99.00
2019 03 08 06 00  82  2.8  3.0 99.00 99.00 99.00 999 1030.1   1.8   3.6  -7.5 99.0 99.00
2019 03 08 07 00  76  3.3  3.6 99.00 99.00 99.00 999 1030.2   1.8   3.5  -7.9 99.0 99.00
2019 03 08 08 00  60  4.7  5.3 99.00 99.00 99.00 999 1029.6   1.4   3.6  -8.5 99.0 99.00
2019 03 08 09 00  48  4.8  5.3 99.00 99.00 99.00 999 1029.5   1.0   3.7  -9.3 99.0 99.00
2019 03 08 10 00  51  3.9  4.4 99.00 99.00 99.00 999 1029.8   0.9   3.6  -7.6 99.0 99.00
2019 03 08 11 00  67  5.3  5.9 99.00 99.00 99.00 999 1030.0   0.7   3.3  -8.7 99.0 99.00
2019 03 08 12 00  71  3.5  4.1 99.00 99.00 99.00 999 1030.2   0.7   3.3  -7.4 99.0 99.00
2019 03 08 13 00  78  4.1  4.7 99.00 99.00 99.00 999 1030.4   0.9   3.4  -7.5 99.0 99.00
2019 03 08 14 00  96  4.9  5.6 99.00 99.00 99.00 999 1030.3   1.3   3.4  -8.0 99.0 99.00
2019 03 08 15 00  95  3.3  3.6 99.00 99.00 99.00 999 1030.1   1.7   3.4  -7.1 99.0 99.00
2019 03 08 16 00 122  1.9  2.2 99.00 99.00 99.00 999 1029.6   2.6   3.6  -6.7 99.0 99.00
2019 03 08 17 00 117  3.0  3.9 99.00 99.00 99.00 999 1029.0   3.0   3.7  -4.3 99.0 99.00
2019 03 08 18 00 156  4.9  5.5 99.00 99.00 99.00 999 1027.6   2.6   3.6  -1.2 99.0 99.00
2019 03 08 19 00 148  5.9  6.3 99.00 99.00 99.00 999 1026.1   2.6   3.6   0.8 99.0 99.00
2019 03 08 20 00 118  4.7  5.1 99.00 99.00 99.00 999 1025.9   2.8   3.6   1.3 99.0 99.00
2019 03 08 21 00 132  5.3  6.0 99.00 99.00 99.00 999 1025.5   2.1   3.6   2.1 99.0 99.00
2019 03 08 22 00 133  4.7  5.3 99.00 99.00 99.00 999 1024.8   1.8   3.6   1.8 99.0 99.00
2019 03 08 23 00 113  2.2  2.6 99.00 99.00 99.00 999 1024.8   1.6   3.6   1.6 99.0 99.00
2019 03 09 00 00  94  2.4  2.7 99.00 99.00 99.00 999 1024.5   1.3   3.6   1.3 99.0 99.00
2019 03 09 01 00  89  2.2  2.6 99.00 99.00 99.00 999 1024.2   1.2   3.6   1.2 99.0 99.00
2019 03 09 02 00  88  1.9  2.4 99.00 99.00 99.00 999 1024.2   1.2   3.6   1.2 99.0 99.00
2019 03 09 03 00  81  1.6  1.9 99.00 99.00 99.00 999 1024.3   1.4   3.6   1.4 99.0 99.00
