#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 03 31 02 00 329  8.4 10.2 99.00 99.00 99.00 999 1008.2   3.8   4.6   3.8 99.0 99.00
2014 03 31 03 00 333  9.9 11.2 99.00 99.00 99.00 999 1008.7   3.8   4.6   3.8 99.0 99.00
2014 03 31 04 00 330  8.5  9.4 99.00 99.00 99.00 999 1009.3   3.9   4.8   3.9 99.0 99.00
2014 03 31 05 00 334  9.9 11.0 99.00 99.00 99.00 999 1009.9   4.4   4.7   4.4 99.0 99.00
2014 03 31 06 00 334  9.3 11.3 99.00 99.00 99.00 999 1010.4   4.6   4.6   4.6 99.0 99.00
2014 03 31 07 00 331  9.0 10.4 99.00 99.00 99.00 999 1010.7   4.9   4.6   4.8 99.0 99.00
2014 03 31 08 00 340  7.6  8.6 99.00 99.00 99.00 999 1011.4   5.1   4.6   5.1 99.0 99.00
2014 03 31 09 00 340  6.3  7.8 99.00 99.00 99.00 999 1012.0   5.2   4.5   5.1 99.0 99.00
2014 03 31 10 00 329  8.5 10.6 99.00 99.00 99.00 999 1012.4   6.1   4.8   4.3 99.0 99.00
2014 03 31 11 00 314  6.9  8.3 99.00 99.00 99.00 999 1013.2   6.0   4.8   3.3 99.0 99.00
2014 03 31 12 00 320  8.0 10.3 99.00 99.00 99.00 999 1014.0   5.8   4.7   2.8 99.0 99.00
2014 03 31 13 00 333  9.7 11.5 99.00 99.00 99.00 999 1014.3   6.4   4.8   2.3 99.0 99.00
2014 03 31 14 00 345 13.3 15.0 99.00 99.00 99.00 999 1015.0   7.8   4.6   2.2 99.0 99.00
2014 03 31 15 00 337 11.0 12.7 99.00 99.00 99.00 999 1015.6   8.7   4.7   2.6 99.0 99.00
2014 03 31 16 00 343 12.4 13.7 99.00 99.00 99.00 999 1015.7   9.7   4.9   2.9 99.0 99.00
2014 03 31 17 00 333 10.9 12.3 99.00 99.00 99.00 999 1015.7  11.4   4.9   3.5 99.0 99.00
2014 03 31 18 00 338  9.7 12.4 99.00 99.00 99.00 999 1015.6  12.3   5.0   3.5 99.0 99.00
2014 03 31 19 00 342 10.6 11.8 99.00 99.00 99.00 999 1015.5  14.0   5.2   3.9 99.0 99.00
2014 03 31 20 00 325  9.2 10.2 99.00 99.00 99.00 999 1015.4  15.6   5.4   3.7 99.0 99.00
2014 03 31 21 00 342  8.6  9.3 99.00 99.00 99.00 999 1015.2  15.4   5.4   3.5 99.0 99.00
2014 03 31 22 00 328 10.5 11.8 99.00 99.00 99.00 999 1015.0  17.0   5.5   3.6 99.0 99.00
2014 03 31 23 00 332  8.1  9.1 99.00 99.00 99.00 999 1015.7  16.6   5.4   3.4 99.0 99.00
2014 04 01 00 00 324  5.6  6.4 99.00 99.00 99.00 999 1016.6  16.6   5.2   3.2 99.0 99.00
2014 04 01 01 00 330  4.2  4.5 99.00 99.00 99.00 999 1017.8  16.2   5.2   2.7 99.0 99.00
2014 04 01 02 00  51  3.0  3.3 99.00 99.00 99.00 999 1018.5  12.1   5.8   3.6 99.0 99.00
2014 04 01 03 00 358  3.7  3.8 99.00 99.00 99.00 999 1018.8  11.9   5.5   3.3 99.0 99.00
2014 04 01 04 00   2  5.2  5.5 99.00 99.00 99.00 999 1019.3  12.3   5.2   2.2 99.0 99.00
2014 04 01 05 00   6  5.9  6.1 99.00 99.00 99.00 999 1019.3  10.3   5.2   2.9 99.0 99.00
2014 04 01 06 00  36  5.4  6.2 99.00 99.00 99.00 999 1019.9   8.6   5.1   4.2 99.0 99.00
2014 04 01 07 00  21  6.1  6.3 99.00 99.00 99.00 999 1020.0   8.0   5.1   3.9 99.0 99.00
2014 04 01 08 00  41  5.2  5.4 99.00 99.00 99.00 999 1020.0   7.5   5.2   4.1 99.0 99.00
2014 04 01 09 00  22  5.1  5.4 99.00 99.00 99.00 999 1020.5   7.1   5.4   3.2 99.0 99.00
2014 04 01 10 00   3  2.1  2.3 99.00 99.00 99.00 999 1021.5   6.3   5.3   4.6 99.0 99.00
2014 04 01 11 00  27  3.9  4.3 99.00 99.00 99.00 999 1021.6   5.8   5.2   4.1 99.0 99.00
2014 04 01 12 00  31  2.5  2.7 99.00 99.00 99.00 999 1022.3   6.0   5.2   1.9 99.0 99.00
2014 04 01 13 00 353  1.5  1.6 99.00 99.00 99.00 999 1022.9   6.0   5.2   0.9 99.0 99.00
2014 04 01 14 00 337  1.3  1.4 99.00 99.00 99.00 999 1022.9   6.0   5.3   2.7 99.0 99.00
2014 04 01 15 00 190  0.3  0.6 99.00 99.00 99.00 999 1022.5   7.8   5.4   0.3 99.0 99.00
2014 04 01 16 00 162  3.2  3.4 99.00 99.00 99.00 999 1021.9   6.4   5.6   2.3 99.0 99.00
2014 04 01 17 00 149  3.7  3.9 99.00 99.00 99.00 999 1020.5   6.5   5.5   3.2 99.0 99.00
2014 04 01 18 00 155  3.4  3.7 99.00 99.00 99.00 999 1019.3   6.8   5.7   4.8 99.0 99.00
2014 04 01 19 00 197  2.2  2.7 99.00 99.00 99.00 999 1018.5   7.3   5.9   6.2 99.0 99.00
2014 04 01 20 00 176  2.3  2.5 99.00 99.00 99.00 999 1017.4   7.6   6.2   7.3 99.0 99.00
2014 04 01 21 00 214  2.5  2.8 99.00 99.00 99.00 999 1016.7   8.2   6.1   7.6 99.0 99.00
2014 04 01 22 00 200  5.6  6.2 99.00 99.00 99.00 999 1016.5   7.6   5.8   7.5 99.0 99.00
2014 04 01 23 00 181  3.9  4.5 99.00 99.00 99.00 999 1017.1   7.3   5.8   7.3 99.0 99.00
2014 04 02 00 00 182  8.0  8.5 99.00 99.00 99.00 999 1017.2   7.8   5.6   7.1 99.0 99.00
2014 04 02 01 00 191  5.1  5.4 99.00 99.00 99.00 999 1017.7   7.3   5.6   7.2 99.0 99.00
2014 04 02 02 00 191  4.9  5.3 99.00 99.00 99.00 999 1017.6   6.7   5.7   6.7 99.0 99.00
2014 04 02 03 00 178  5.2  5.6 99.00 99.00 99.00 999 1017.5   7.3   6.0   7.3 99.0 99.00
2014 04 02 04 00 169  7.3  7.8 99.00 99.00 99.00 999 1017.3   7.4   6.2   7.4 99.0 99.00
2014 04 02 05 00 168  4.7  5.4 99.00 99.00 99.00 999 1017.2   6.9   5.9   6.9 99.0 99.00
2014 04 02 06 00 161  4.4  5.2 99.00 99.00 99.00 999 1017.2   6.8   6.0   6.8 99.0 99.00
2014 04 02 07 00 165  3.1  3.4 99.00 99.00 99.00 999 1016.9   6.7   6.1   6.7 99.0 99.00
2014 04 02 08 00   0  1.9  2.2 99.00 99.00 99.00 999 1017.2   6.4   6.1   6.4 99.0 99.00
2014 04 02 09 00  68  1.7  1.8 99.00 99.00 99.00 999 1017.4   6.5   5.9   6.5 99.0 99.00
2014 04 02 10 00 102  1.5  1.7 99.00 99.00 99.00 999 1017.2   6.5   6.0   6.5 99.0 99.00
2014 04 02 11 00  32  2.2  2.3 99.00 99.00 99.00 999 1017.6   6.1   5.9   6.1 99.0 99.00
2014 04 02 12 00   2  2.6  2.9 99.00 99.00 99.00 999 1018.3   6.0   5.9   6.0 99.0 99.00
2014 04 02 13 00  25  5.2  5.7 99.00 99.00 99.00 999 1019.4   6.2   5.9   6.2 99.0 99.00
2014 04 02 14 00   8 10.3 11.1 99.00 99.00 99.00 999 1020.0   6.6   6.1   6.6 99.0 99.00
2014 04 02 15 00   4  6.1  6.6 99.00 99.00 99.00 999 1020.4   6.6   6.3   6.6 99.0 99.00
2014 04 02 16 00 359  5.0  5.1 99.00 99.00 99.00 999 1020.5   7.7   6.0   7.6 99.0 99.00
2014 04 02 17 00   5  2.8  2.9 99.00 99.00 99.00 999 1020.3   8.0   5.9   7.9 99.0 99.00
2014 04 02 18 00   4  4.6  4.9 99.00 99.00 99.00 999 1020.2   8.8   6.1   8.5 99.0 99.00
2014 04 02 19 00 359  2.0  2.1 99.00 99.00 99.00 999 1019.6   9.7   6.4   8.3 99.0 99.00
2014 04 02 20 00 354  3.1  3.4 99.00 99.00 99.00 999 1019.1  11.0   6.4   6.9 99.0 99.00
2014 04 02 21 00  12  3.9  4.3 99.00 99.00 99.00 999 1018.8  10.5   6.5   7.2 99.0 99.00
2014 04 02 22 00   9  2.7  2.8 99.00 99.00 99.00 999 1019.1  11.6   6.6   7.6 99.0 99.00
2014 04 02 23 00  39  1.5  1.6 99.00 99.00 99.00 999 1019.3  13.0   6.4   8.2 99.0 99.00
2014 04 03 00 00  27  1.4  1.4 99.00 99.00 99.00 999 1019.0  12.5   6.4   8.5 99.0 99.00
2014 04 03 01 00  22  1.8  1.9 99.00 99.00 99.00 999 1019.4  11.7   6.4   8.5 99.0 99.00
2014 04 03 02 00   2  0.7  1.0 99.00 99.00 99.00 999 1019.3  11.5   6.5   8.9 99.0 99.00
2014 04 03 03 00 329  1.5  1.6 99.00 99.00 99.00 999 1019.6  11.3   6.4   9.4 99.0 99.00
2014 04 03 04 00   8  1.3  1.4 99.00 99.00 99.00 999 1019.4  11.7   6.3   9.6 99.0 99.00
2014 04 03 05 00 354  2.7  2.9 99.00 99.00 99.00 999 1019.2  11.2   6.3  10.1 99.0 99.00
2014 04 03 06 00 341  1.8  1.9 99.00 99.00 99.00 999 1019.5   9.8   6.4   9.7 99.0 99.00
2014 04 03 07 00 282  2.2  2.2 99.00 99.00 99.00 999 1019.7  10.7   6.3  10.5 99.0 99.00
2014 04 03 08 00  11  3.0  3.1 99.00 99.00 99.00 999 1019.2   9.4   6.2   9.4 99.0 99.00
2014 04 03 09 00   8  1.7  2.0 99.00 99.00 99.00 999 1018.9  11.0   6.2  10.4 99.0 99.00
2014 04 03 10 00  30  3.4  3.7 99.00 99.00 99.00 999 1018.6  10.0   6.5  10.0 99.0 99.00
2014 04 03 11 00   1  1.6  1.7 99.00 99.00 99.00 999 1019.1   9.5   6.5   9.5 99.0 99.00
2014 04 03 12 00  16  2.8  2.9 99.00 99.00 99.00 999 1019.4   9.5   6.5   9.5 99.0 99.00
2014 04 03 13 00   0  4.8  5.0 99.00 99.00 99.00 999 1019.6  10.7   6.6  10.6 99.0 99.00
2014 04 03 14 00   2  6.4  6.5 99.00 99.00 99.00 999 1020.1  10.9   6.5   9.3 99.0 99.00
2014 04 03 15 00   5  4.5  4.6 99.00 99.00 99.00 999 1020.0  12.1   6.8   4.8 99.0 99.00
2014 04 03 16 00  11  3.8  3.9 99.00 99.00 99.00 999 1019.6  11.8   6.9   2.5 99.0 99.00
2014 04 03 17 00  10  4.7  4.9 99.00 99.00 99.00 999 1019.2  12.6   7.1   0.0 99.0 99.00
2014 04 03 18 00  15  5.8  6.3 99.00 99.00 99.00 999 1018.1  12.9   7.1  -0.9 99.0 99.00
2014 04 03 19 00   7  3.2  3.3 99.00 99.00 99.00 999 1018.0  12.4   7.1   0.4 99.0 99.00
2014 04 03 20 00  48  3.8  4.1 99.00 99.00 99.00 999 1017.2  13.4   7.2   0.5 99.0 99.00
2014 04 03 21 00  45  5.9  6.1 99.00 99.00 99.00 999 1015.9  12.6   7.4   1.8 99.0 99.00
2014 04 03 22 00  53  2.6  2.7 99.00 99.00 99.00 999 1015.7  12.4   7.7   4.3 99.0 99.00
2014 04 03 23 00 182  2.4  2.7 99.00 99.00 99.00 999 1015.3  12.7   7.4   5.9 99.0 99.00
2014 04 04 00 00 189  2.7  2.8 99.00 99.00 99.00 999 1015.5  11.1   7.1   7.4 99.0 99.00
2014 04 04 01 00 159  4.6  5.1 99.00 99.00 99.00 999 1015.7  11.3   6.9  10.9 99.0 99.00
2014 04 04 02 00 180  6.0  6.3 99.00 99.00 99.00 999 1015.9   9.7   7.0   9.7 99.0 99.00
2014 04 04 03 00 130  1.9  2.2 99.00 99.00 99.00 999 1016.9   8.9   7.4   8.9 99.0 99.00
2014 04 04 04 00 116  4.0  4.2 99.00 99.00 99.00 999 1015.6   9.4   7.5   9.4 99.0 99.00
2014 04 04 05 00  91  3.8  4.1 99.00 99.00 99.00 999 1015.4   9.6   7.3   9.5 99.0 99.00
2014 04 04 06 00  95  3.2  3.5 99.00 99.00 99.00 999 1015.1   9.4   7.4   8.0 99.0 99.00
2014 04 04 07 00  48  3.4  3.6 99.00 99.00 99.00 999 1014.6   9.1   7.4   7.8 99.0 99.00
2014 04 04 08 00  33  5.5  5.9 99.00 99.00 99.00 999 1013.7   8.5   7.2   8.3 99.0 99.00
2014 04 04 09 00  39  5.8  6.1 99.00 99.00 99.00 999 1013.3   8.1   7.2   7.9 99.0 99.00
2014 04 04 10 00  20  5.6  5.9 99.00 99.00 99.00 999 1014.1   7.9   7.1   7.9 99.0 99.00
2014 04 04 11 00  51  5.9  6.4 99.00 99.00 99.00 999 1014.3   9.1   7.3   6.2 99.0 99.00
2014 04 04 12 00  76  5.7  6.9 99.00 99.00 99.00 999 1014.0   9.2   7.4   7.2 99.0 99.00
2014 04 04 13 00  48  3.2  3.6 99.00 99.00 99.00 999 1015.2   9.5   7.5   5.9 99.0 99.00
2014 04 04 14 00  75  8.3  9.5 99.00 99.00 99.00 999 1013.8   9.4   7.6   6.9 99.0 99.00
2014 04 04 15 00  93  8.9 10.6 99.00 99.00 99.00 999 1012.5   9.8   7.6   8.0 99.0 99.00
2014 04 04 16 00  55  4.0  4.2 99.00 99.00 99.00 999 1013.5  10.5   7.4   8.5 99.0 99.00
2014 04 04 17 00  77  5.7  6.1 99.00 99.00 99.00 999 1012.4  11.5   7.3   9.6 99.0 99.00
2014 04 04 18 00  78  5.8  6.2 99.00 99.00 99.00 999 1011.3  11.8   7.4   9.9 99.0 99.00
2014 04 04 19 00  71  7.5  7.9 99.00 99.00 99.00 999 1009.6  11.8   7.6  10.2 99.0 99.00
2014 04 04 20 00  78  5.9  6.3 99.00 99.00 99.00 999 1008.7  12.0   7.6  10.8 99.0 99.00
2014 04 04 21 00  73  5.7  6.1 99.00 99.00 99.00 999 1008.0  11.7   7.7  10.9 99.0 99.00
2014 04 04 22 00  44  4.2  4.6 99.00 99.00 99.00 999 1007.7  11.2   7.7  11.1 99.0 99.00
2014 04 04 23 00  26  5.1  5.4 99.00 99.00 99.00 999 1007.1   9.3   7.8   9.3 99.0 99.00
2014 04 05 00 00  48  3.2  3.3 99.00 99.00 99.00 999 1007.0   9.4   7.6   9.4 99.0 99.00
2014 04 05 01 00  59  3.4  3.7 99.00 99.00 99.00 999 1006.8   9.4   7.7   9.4 99.0 99.00
2014 04 05 02 00  11  3.8  4.0 99.00 99.00 99.00 999 1006.6   8.6   7.8   8.6 99.0 99.00
2014 04 05 03 00  12  6.3  6.7 99.00 99.00 99.00 999 1007.1   8.9   7.8   8.9 99.0 99.00
2014 04 05 04 00  12  1.9  2.5 99.00 99.00 99.00 999 1008.3   8.5   7.8   8.5 99.0 99.00
2014 04 05 05 00   5  2.4  2.9 99.00 99.00 99.00 999 1007.4   8.0   7.5   8.0 99.0 99.00
2014 04 05 06 00 356  5.5  6.1 99.00 99.00 99.00 999 1008.3   8.3   7.5   8.3 99.0 99.00
2014 04 05 07 00  10  2.3  2.9 99.00 99.00 99.00 999 1008.2   8.1   7.6   8.1 99.0 99.00
2014 04 05 08 00 349  2.3  2.8 99.00 99.00 99.00 999 1009.0   8.2   7.4   8.2 99.0 99.00
2014 04 05 09 00 344  1.6  1.8 99.00 99.00 99.00 999 1009.7   8.4   7.3   8.4 99.0 99.00
2014 04 05 10 00 353  0.8  0.9 99.00 99.00 99.00 999 1010.8   8.2   7.3   8.2 99.0 99.00
2014 04 05 11 00 338  1.8  2.0 99.00 99.00 99.00 999 1011.6   8.6   7.1   8.6 99.0 99.00
2014 04 05 12 00 218  0.8  1.0 99.00 99.00 99.00 999 1012.8   8.8   7.8   8.8 99.0 99.00
2014 04 05 13 00 295  5.6  6.4 99.00 99.00 99.00 999 1013.5  10.0   7.8  10.0 99.0 99.00
2014 04 05 14 00 307  9.1 10.5 99.00 99.00 99.00 999 1013.6  10.9   7.8   3.4 99.0 99.00
2014 04 05 15 00 311 10.8 12.1 99.00 99.00 99.00 999 1013.9  11.4   8.0   3.4 99.0 99.00
2014 04 05 16 00 294  9.7 11.6 99.00 99.00 99.00 999 1014.3  11.3   8.2   3.6 99.0 99.00
2014 04 05 17 00 294 10.3 11.3 99.00 99.00 99.00 999 1014.7  11.6   8.2   3.6 99.0 99.00
2014 04 05 18 00 297  6.9  8.2 99.00 99.00 99.00 999 1015.1  12.0   8.2   3.4 99.0 99.00
2014 04 05 19 00 292  7.8  8.8 99.00 99.00 99.00 999 1015.3  12.1   8.3   3.7 99.0 99.00
2014 04 05 20 00 293  7.6  9.1 99.00 99.00 99.00 999 1015.8  12.1   8.0   3.5 99.0 99.00
2014 04 05 21 00 296  7.2  8.8 99.00 99.00 99.00 999 1016.3  12.0   8.3   3.4 99.0 99.00
2014 04 05 22 00 307  9.4 11.2 99.00 99.00 99.00 999 1017.0  11.7   8.3   2.3 99.0 99.00
2014 04 05 23 00 319  8.1  9.2 99.00 99.00 99.00 999 1017.7  11.2   8.1   2.3 99.0 99.00
2014 04 06 00 00 316  6.8  7.6 99.00 99.00 99.00 999 1018.5  10.6   7.8   2.1 99.0 99.00
2014 04 06 01 00 315  6.9  8.0 99.00 99.00 99.00 999 1019.6  10.0   7.6   2.2 99.0 99.00
2014 04 06 02 00 328  7.3  8.2 99.00 99.00 99.00 999 1020.5   9.2   7.6   1.6 99.0 99.00
2014 04 06 03 00 327  7.6  8.5 99.00 99.00 99.00 999 1021.1   8.5   7.5   1.2 99.0 99.00
2014 04 06 04 00 336  5.0  5.8 99.00 99.00 99.00 999 1021.8   7.8   7.5   1.2 99.0 99.00
2014 04 06 05 00 320  3.8  4.5 99.00 99.00 99.00 999 1022.2   7.2   7.3   0.8 99.0 99.00
2014 04 06 06 00 329  4.9  5.4 99.00 99.00 99.00 999 1022.1   6.7   7.3   0.9 99.0 99.00
2014 04 06 07 00 334  3.7  4.3 99.00 99.00 99.00 999 1022.2   6.4   7.3   0.4 99.0 99.00
2014 04 06 08 00 316  3.0  3.6 99.00 99.00 99.00 999 1022.7   6.0   7.2   0.3 99.0 99.00
2014 04 06 09 00 329  3.6  4.2 99.00 99.00 99.00 999 1022.8   5.7   7.2   0.0 99.0 99.00
2014 04 06 10 00 346  3.7  4.2 99.00 99.00 99.00 999 1023.7   5.5   7.1  -0.3 99.0 99.00
2014 04 06 11 00 320  2.5  3.2 99.00 99.00 99.00 999 1024.6   4.9   7.1  -0.3 99.0 99.00
2014 04 06 12 00 319  2.9  3.9 99.00 99.00 99.00 999 1025.3   4.9   7.2  -0.7 99.0 99.00
2014 04 06 13 00 348  3.6  4.1 99.00 99.00 99.00 999 1025.5   5.0   7.3  -0.3 99.0 99.00
2014 04 06 14 00  31  5.4  5.7 99.00 99.00 99.00 999 1025.3   5.2   7.3  -0.9 99.0 99.00
2014 04 06 15 00  37  4.1  4.4 99.00 99.00 99.00 999 1025.7   5.4   7.4  -1.0 99.0 99.00
2014 04 06 16 00  36  5.0  5.2 99.00 99.00 99.00 999 1025.3   6.0   8.0  -1.6 99.0 99.00
2014 04 06 17 00  46  2.5  2.8 99.00 99.00 99.00 999 1025.6   6.6   8.1  -0.8 99.0 99.00
2014 04 06 18 00  58  3.0  3.2 99.00 99.00 99.00 999 1024.5   7.6   8.2  -0.7 99.0 99.00
2014 04 06 19 00  39  2.6  2.8 99.00 99.00 99.00 999 1023.6   8.4   8.0   0.7 99.0 99.00
2014 04 06 20 00  34  0.6  0.8 99.00 99.00 99.00 999 1022.6   9.6   8.2  -0.2 99.0 99.00
2014 04 06 21 00 163  2.8  3.1 99.00 99.00 99.00 999 1022.3   9.9   8.4   1.2 99.0 99.00
2014 04 06 22 00 188  4.6  4.8 99.00 99.00 99.00 999 1022.1   9.1   8.4   2.5 99.0 99.00
2014 04 06 23 00 207  3.4  3.7 99.00 99.00 99.00 999 1022.7   9.1   8.5  -1.4 99.0 99.00
2014 04 07 00 00 206  2.0  2.1 99.00 99.00 99.00 999 1023.0   9.8   8.5  -1.8 99.0 99.00
2014 04 07 01 00 176  3.1  3.3 99.00 99.00 99.00 999 1023.4   8.7   8.3   2.8 99.0 99.00
2014 04 07 02 00 173  7.7  8.5 99.00 99.00 99.00 999 1023.8   8.4   8.3   7.1 99.0 99.00
2014 04 07 03 00 163  6.6  7.4 99.00 99.00 99.00 999 1023.4   8.0   8.2   7.2 99.0 99.00
2014 04 07 04 00 154  4.7  5.3 99.00 99.00 99.00 999 1023.0   7.8   8.1   7.7 99.0 99.00
2014 04 07 05 00 152  4.6  4.9 99.00 99.00 99.00 999 1022.6   7.6   8.4   7.6 99.0 99.00
2014 04 07 06 00 162  2.3  2.6 99.00 99.00 99.00 999 1022.0   7.4   8.2   7.4 99.0 99.00
2014 04 07 07 00 148  3.0  3.3 99.00 99.00 99.00 999 1021.5   7.3   8.2   7.3 99.0 99.00
2014 04 07 08 00 111  2.6  2.7 99.00 99.00 99.00 999 1021.2   6.7   8.5   6.7 99.0 99.00
2014 04 07 09 00 114  2.3  2.5 99.00 99.00 99.00 999 1020.9   6.7   8.3   6.7 99.0 99.00
2014 04 07 10 00 112  2.3  2.5 99.00 99.00 99.00 999 1020.4   7.2   8.0   2.1 99.0 99.00
2014 04 07 11 00 106  3.1  3.4 99.00 99.00 99.00 999 1021.1   7.3   8.1   0.5 99.0 99.00
2014 04 07 12 00  79  3.5  3.8 99.00 99.00 99.00 999 1021.4   6.5   7.8   1.7 99.0 99.00
2014 04 07 13 00  57  4.4  4.8 99.00 99.00 99.00 999 1020.5   5.4   7.8   3.5 99.0 99.00
2014 04 07 14 00  40  3.8  4.2 99.00 99.00 99.00 999 1019.8   5.1   7.6   5.0 99.0 99.00
2014 04 07 15 00  32  3.2  3.6 99.00 99.00 99.00 999 1019.2   5.5   7.9   5.5 99.0 99.00
2014 04 07 16 00  61  4.2  4.4 99.00 99.00 99.00 999 1018.0   6.6   8.1   6.6 99.0 99.00
2014 04 07 17 00  91  6.3  6.6 99.00 99.00 99.00 999 1016.3   7.7   8.3   7.7 99.0 99.00
2014 04 07 18 00  84  6.9  7.5 99.00 99.00 99.00 999 1013.5   8.7   8.2   8.7 99.0 99.00
2014 04 07 19 00 124  8.4  9.3 99.00 99.00 99.00 999 1010.8  10.7   8.3  10.7 99.0 99.00
2014 04 07 20 00 129  7.2  7.8 99.00 99.00 99.00 999 1009.1  11.7   8.3  11.7 99.0 99.00
2014 04 07 21 00 250  6.4  6.6 99.00 99.00 99.00 999 1009.2  10.6   8.3  10.6 99.0 99.00
2014 04 07 22 00  18  1.5  1.8 99.00 99.00 99.00 999 1008.1  11.0   8.1  11.0 99.0 99.00
2014 04 07 23 00  18  4.5  4.7 99.00 99.00 99.00 999 1006.7  10.0   8.0  10.0 99.0 99.00
2014 04 08 00 00  41  3.1  3.2 99.00 99.00 99.00 999 1005.9  10.0   8.0  10.0 99.0 99.00
2014 04 08 01 00 170  4.4  4.8 99.00 99.00 99.00 999 1006.1  11.1   8.0  11.1 99.0 99.00
2014 04 08 02 00 184  5.4  5.7 99.00 99.00 99.00 999 1006.3   9.6   8.0   9.6 99.0 99.00
2014 04 08 03 00 170  5.6  5.8 99.00 99.00 99.00 999 1005.6   9.9   8.0   9.9 99.0 99.00
2014 04 08 04 00 181  7.0  7.3 99.00 99.00 99.00 999 1004.5  10.7   8.1  10.7 99.0 99.00
2014 04 08 05 00 169  6.9  7.3 99.00 99.00 99.00 999 1003.6  10.5   8.2  10.5 99.0 99.00
2014 04 08 06 00 173  6.8  7.2 99.00 99.00 99.00 999 1002.6  10.5   8.2  10.5 99.0 99.00
2014 04 08 07 00 174  7.5  7.9 99.00 99.00 99.00 999 1001.4  10.3   8.3  10.3 99.0 99.00
2014 04 08 08 00 203  4.6  4.9 99.00 99.00 99.00 999 1000.7   9.7   8.3   9.7 99.0 99.00
2014 04 08 09 00 180  4.9  5.1 99.00 99.00 99.00 999  999.6   9.7   8.4   9.7 99.0 99.00
2014 04 08 10 00 182  4.7  5.0 99.00 99.00 99.00 999  999.2  10.0   8.3  10.0 99.0 99.00
2014 04 08 11 00 183  6.7  7.2 99.00 99.00 99.00 999  999.2  12.9   8.0  12.9 99.0 99.00
2014 04 08 12 00 185  6.9  7.3 99.00 99.00 99.00 999  999.4  13.4   8.0  13.4 99.0 99.00
2014 04 08 13 00 209  4.3  5.3 99.00 99.00 99.00 999  999.6  13.0   8.0  13.0 99.0 99.00
2014 04 08 14 00 298  5.1  5.5 99.00 99.00 99.00 999 1000.2  13.4   8.0  13.4 99.0 99.00
2014 04 08 15 00 277  6.4  7.6 99.00 99.00 99.00 999 1000.8  14.0   8.1  14.0 99.0 99.00
2014 04 08 16 00 286  7.1  7.6 99.00 99.00 99.00 999 1001.1  14.5   8.2  12.5 99.0 99.00
2014 04 08 17 00 284  8.9 10.3 99.00 99.00 99.00 999 1001.2  15.7   8.4   9.8 99.0 99.00
2014 04 08 18 00 293 12.2 13.1 99.00 99.00 99.00 999 1001.5  15.7   8.4   7.7 99.0 99.00
2014 04 08 19 00 287  7.8  9.6 99.00 99.00 99.00 999 1001.7  15.3   9.0   8.5 99.0 99.00
2014 04 08 20 00 294  8.0  9.3 99.00 99.00 99.00 999 1001.8  16.6   9.0   7.8 99.0 99.00
2014 04 08 21 00 303  6.4  7.5 99.00 99.00 99.00 999 1002.4  15.8   8.8   7.8 99.0 99.00
2014 04 08 22 00 303  8.3  9.3 99.00 99.00 99.00 999 1003.0  15.9   8.6   7.1 99.0 99.00
2014 04 08 23 00 305  7.3  7.9 99.00 99.00 99.00 999 1003.7  15.7   8.6   6.9 99.0 99.00
2014 04 09 00 00 322  5.0  5.5 99.00 99.00 99.00 999 1004.7  14.8   8.6   6.2 99.0 99.00
2014 04 09 01 00 326  4.1  4.5 99.00 99.00 99.00 999 1005.2  14.4   8.4   5.7 99.0 99.00
2014 04 09 02 00 314  2.8  2.9 99.00 99.00 99.00 999 1005.9  13.6   8.3   5.1 99.0 99.00
2014 04 09 03 00 326  3.1  3.2 99.00 99.00 99.00 999 1005.5  13.1   8.2   4.9 99.0 99.00
2014 04 09 04 00 318  1.9  2.0 99.00 99.00 99.00 999 1005.9  12.1   7.9   4.8 99.0 99.00
2014 04 09 05 00 301  3.0  3.1 99.00 99.00 99.00 999 1005.9  11.6   8.4   4.9 99.0 99.00
2014 04 09 06 00 304  3.1  3.2 99.00 99.00 99.00 999 1005.7  11.0   8.7   4.7 99.0 99.00
2014 04 09 07 00 303  3.0  3.2 99.00 99.00 99.00 999 1005.5   9.1   8.8   7.2 99.0 99.00
2014 04 09 08 00 319  3.1  3.3 99.00 99.00 99.00 999 1005.7   9.6   8.4   4.7 99.0 99.00
2014 04 09 09 00 318  2.8  3.0 99.00 99.00 99.00 999 1005.8   9.4   8.5   4.8 99.0 99.00
2014 04 09 10 00 301  4.4  4.5 99.00 99.00 99.00 999 1006.4   7.9   8.3   5.5 99.0 99.00
2014 04 09 11 00 312  4.1  4.4 99.00 99.00 99.00 999 1007.7   7.9   8.3   5.0 99.0 99.00
2014 04 09 12 00 322  5.6  6.3 99.00 99.00 99.00 999 1008.7   9.4   8.3   4.3 99.0 99.00
2014 04 09 13 00 344  6.8  7.6 99.00 99.00 99.00 999 1009.3  10.8   8.4   4.0 99.0 99.00
2014 04 09 14 00   3  4.0  4.2 99.00 99.00 99.00 999 1010.3  10.9   8.5   5.2 99.0 99.00
2014 04 09 15 00  37  3.9  4.1 99.00 99.00 99.00 999 1010.8  10.9   8.9   4.6 99.0 99.00
2014 04 09 16 00  59  5.3  5.4 99.00 99.00 99.00 999 1010.7  11.1   8.7   3.8 99.0 99.00
